oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YIR006C	YNL020C	kinase-substrate up	ku
YIR008C	YPL153C	kinase-substrate up	ku
YIR010W	YBR160W	kinase-substrate up	ku
YIR010W	YDL028C	kinase-substrate up	ku
YIR010W	YGR188C	kinase-substrate up	ku
YIR019C	YPL203W	kinase-substrate up	ku
YIR023W	YBR160W	kinase-substrate up	ku
YJL005W	YDR477W	kinase-substrate up	ku
YJL006C	YKL139W	kinase-substrate up	ku
YJL013C	YBR160W	kinase-substrate up	ku
YJL013C	YDL028C	kinase-substrate up	ku
YJL013C	YGR188C	kinase-substrate up	ku
YJL013C	YMR001C	kinase-substrate up	ku
YJL013C	YPL209C	kinase-substrate up	ku
YJL020C	YJL164C	kinase-substrate up	ku
YJL026W	YDL101C	kinase-substrate up	ku
YJL030W	YDL028C	kinase-substrate up	ku
YJL030W	YJL187C	kinase-substrate up	ku
YJL030W	YNL298W	kinase-substrate up	ku
YJL033W	YJL164C	kinase-substrate up	ku
YJL034W	YHR079C	kinase-substrate up	ku
YJL047C	YDL101C	kinase-substrate up	ku
YJL060W	YBR160W	kinase-substrate up	ku
YJL062W	YBL105C	kinase-substrate up	ku
YJL074C	YMR001C	kinase-substrate up	ku
YJL076W	YBL016W	kinase-substrate up	ku
YJL076W	YBR160W	kinase-substrate up	ku
YJL076W	YGR092W	kinase-substrate up	ku
YJL076W	YMR001C	kinase-substrate up	ku
YJL076W	YPL153C	kinase-substrate up	ku
YJL084C	YBR059C	kinase-substrate up	ku
YJL084C	YBR160W	kinase-substrate up	ku
YJL088W	YDR477W	kinase-substrate up	ku
YJL089W	YDR477W	kinase-substrate up	ku
YJL089W	YPL042C	kinase-substrate up	ku
YJL090C	YIL095W	kinase-substrate up	ku
YJL092W	YBR160W	kinase-substrate up	ku
YJL092W	YDL101C	kinase-substrate up	ku
YJL093C	YLR113W	kinase-substrate up	ku
YJL095W	YBL007C	kinase-substrate down	kd
YJL095W	YBL061C	kinase-substrate down	kd
YJL095W	YBL105C	kinase-substrate down	kd
YJL095W	YBL105C	kinase-substrate up	ku
YJL095W	YBR023C	kinase-substrate down	kd
YJL095W	YBR200W	kinase-substrate down	kd
YJL095W	YBR260C	kinase-substrate down	kd
YJL095W	YDL006W	kinase-substrate down	kd
YJL095W	YDL127W	kinase-substrate down	kd
YJL095W	YDL159W	kinase-substrate down	kd
YJL095W	YDL203C	kinase-substrate down	kd
YJL095W	YDR077W	kinase-substrate down	kd
YJL095W	YDR087C	kinase-substrate down	kd
YJL095W	YDR099W	kinase-substrate down	kd
YJL095W	YDR162C	kinase-substrate down	kd
YJL095W	YDR351W	kinase-substrate down	kd
YJL095W	YDR440W	kinase-substrate down	kd
YJL095W	YDR484W	kinase-substrate down	kd
YJL095W	YDR507C	kinase-substrate up	ku
YJL095W	YER133W	kinase-substrate down	kd
YJL095W	YER177W	kinase-substrate down	kd
YJL095W	YGL173C	kinase-substrate down	kd
YJL095W	YGL207W	kinase-substrate down	kd
YJL095W	YGR032W	kinase-substrate down	kd
YJL095W	YGR189C	kinase-substrate down	kd
YJL095W	YGR196C	kinase-substrate down	kd
YJL095W	YGR217W	kinase-substrate down	kd
YJL095W	YGR229C	kinase-substrate down	kd
YJL095W	YHL027W	kinase-substrate down	kd
YJL095W	YHR030C	kinase-substrate down	kd
YJL095W	YHR030C	kinase-substrate up	ku
YJL095W	YHR061C	kinase-substrate down	kd
YJL095W	YHR103W	kinase-substrate down	kd
YJL095W	YIL122W	kinase-substrate down	kd
YJL095W	YJL095W	kinase-substrate down	kd
YJL095W	YJL095W	kinase-substrate up	ku
YJL095W	YJL209W	kinase-substrate down	kd
YJL095W	YKL079W	kinase-substrate down	kd
YJL095W	YKL129C	kinase-substrate down	kd
YJL095W	YKL161C	kinase-substrate down	kd
YJL095W	YKL161C	kinase-substrate up	ku
YJL095W	YKL190W	kinase-substrate down	kd
YJL095W	YKL203C	kinase-substrate down	kd
YJL095W	YKL203C	kinase-substrate up	ku
YJL095W	YKR020W	kinase-substrate down	kd
YJL095W	YLL008W	kinase-substrate down	kd
YJL095W	YLL021W	kinase-substrate down	kd
YJL095W	YLR056W	kinase-substrate down	kd
YJL095W	YLR305C	kinase-substrate down	kd
YJL095W	YLR353W	kinase-substrate down	kd
YJL095W	YLR371W	kinase-substrate down	kd
YJL095W	YLR442C	kinase-substrate down	kd
YJL095W	YMR109W	kinase-substrate down	kd
YJL095W	YMR229C	kinase-substrate down	kd
YJL095W	YMR295C	kinase-substrate down	kd
YJL095W	YMR307W	kinase-substrate down	kd
YJL095W	YNL025C	kinase-substrate down	kd
YJL095W	YNL053W	kinase-substrate down	kd
YJL095W	YNL166C	kinase-substrate down	kd
YJL095W	YNL180C	kinase-substrate down	kd
YJL095W	YNL188W	kinase-substrate down	kd
YJL095W	YNL271C	kinase-substrate down	kd
YJL095W	YNL289W	kinase-substrate down	kd
YJL095W	YNL294C	kinase-substrate down	kd
YJL095W	YOR008C	kinase-substrate down	kd
YJL095W	YOR061W	kinase-substrate down	kd
YJL095W	YOR061W	kinase-substrate up	ku
YJL095W	YOR208W	kinase-substrate down	kd
YJL095W	YOR231W	kinase-substrate down	kd
YJL095W	YOR231W	kinase-substrate up	ku
YJL095W	YPL066W	kinase-substrate down	kd
YJL095W	YPL084W	kinase-substrate down	kd
YJL095W	YPL089C	kinase-substrate down	kd
YJL095W	YPL140C	kinase-substrate down	kd
YJL095W	YPL140C	kinase-substrate up	ku
YJL098W	YPL031C	kinase-substrate up	ku
YJL106W	YBR045C	kinase-substrate down	kd
YJL106W	YBR160W	kinase-substrate down	kd
YJL106W	YBR160W	kinase-substrate up	ku
YJL106W	YBR200W	kinase-substrate down	kd
YJL106W	YCL029C	kinase-substrate down	kd
YJL106W	YDL088C	kinase-substrate down	kd
YJL106W	YDR310C	kinase-substrate down	kd
YJL106W	YER020W	kinase-substrate down	kd
YJL106W	YFL029C	kinase-substrate up	ku
YJL106W	YFR021W	kinase-substrate down	kd
YJL106W	YGL003C	kinase-substrate down	kd
YJL106W	YGR225W	kinase-substrate down	kd
YJL106W	YHR124W	kinase-substrate down	kd
YJL106W	YJL106W	kinase-substrate down	kd
YJL106W	YJL106W	kinase-substrate up	ku
YJL106W	YJL194W	kinase-substrate down	kd
YJL106W	YJR094C	kinase-substrate down	kd
YJL106W	YKL052C	kinase-substrate down	kd
YJL106W	YLR079W	kinase-substrate down	kd
YJL106W	YLR127C	kinase-substrate down	kd
YJL106W	YMR033W	kinase-substrate down	kd
YJL106W	YMR190C	kinase-substrate down	kd
YJL106W	YNL059C	kinase-substrate down	kd
YJL106W	YNL271C	kinase-substrate down	kd
YJL106W	YNL312W	kinase-substrate down	kd
YJL106W	YOR058C	kinase-substrate down	kd
YJL106W	YPL115C	kinase-substrate down	kd
YJL106W	YPL255W	kinase-substrate down	kd
YJL106W	YPR054W	kinase-substrate down	kd
YJL111W	YBR160W	kinase-substrate up	ku
YJL115W	YBR160W	kinase-substrate up	ku
YJL115W	YDL101C	kinase-substrate up	ku
YJL115W	YPL153C	kinase-substrate up	ku
YJL128C	YAR019C	kinase-substrate down	kd
YJL128C	YCR073C	kinase-substrate down	kd
YJL128C	YCR073C	kinase-substrate up	ku
YJL128C	YDL006W	kinase-substrate down	kd
YJL128C	YDL022W	kinase-substrate down	kd
YJL128C	YDL159W	kinase-substrate down	kd
YJL128C	YDR162C	kinase-substrate down	kd
YJL128C	YDR477W	kinase-substrate up	ku
YJL128C	YER118C	kinase-substrate down	kd
YJL128C	YFL014W	kinase-substrate down	kd
YJL128C	YGR040W	kinase-substrate down	kd
YJL128C	YHL007C	kinase-substrate up	ku
YJL128C	YHR030C	kinase-substrate down	kd
YJL128C	YHR030C	kinase-substrate up	ku
YJL128C	YKL038W	kinase-substrate down	kd
YJL128C	YLR006C	kinase-substrate down	kd
YJL128C	YLR113W	kinase-substrate down	kd
YJL128C	YLR113W	kinase-substrate up	ku
YJL128C	YLR248W	kinase-substrate down	kd
YJL128C	YLR248W	kinase-substrate up	ku
YJL128C	YLR362W	kinase-substrate down	kd
YJL128C	YLR362W	kinase-substrate up	ku
YJL128C	YMR039C	kinase-substrate down	kd
YJL128C	YNL053W	kinase-substrate down	kd
YJL128C	YNL098C	kinase-substrate down	kd
YJL128C	YNR031C	kinase-substrate down	kd
YJL128C	YNR031C	kinase-substrate up	ku
YJL128C	YOR208W	kinase-substrate down	kd
YJL128C	YOR231W	kinase-substrate up	ku
YJL129C	YIL095W	kinase-substrate up	ku
YJL129C	YJR059W	kinase-substrate up	ku
YJL129C	YMR216C	kinase-substrate up	ku
YJL141C	YBR195C	kinase-substrate down	kd
YJL141C	YDL056W	kinase-substrate down	kd
YJL141C	YDR223W	kinase-substrate down	kd
YJL141C	YGL073W	kinase-substrate down	kd
YJL141C	YIL033C	kinase-substrate down	kd
YJL141C	YJL141C	kinase-substrate down	kd
YJL141C	YJL141C	kinase-substrate up	ku
YJL141C	YJL164C	kinase-substrate down	kd
YJL141C	YJL164C	kinase-substrate up	ku
YJL141C	YJR066W	kinase-substrate down	kd
YJL141C	YJR066W	kinase-substrate up	ku
YJL141C	YKL166C	kinase-substrate up	ku
YJL141C	YMR037C	kinase-substrate down	kd
YJL141C	YNL098C	kinase-substrate down	kd
YJL141C	YNR052C	kinase-substrate down	kd
YJL141C	YPL203W	kinase-substrate down	kd
YJL141C	YPL203W	kinase-substrate up	ku
YJL157C	YBL016W	kinase-substrate up	ku
YJL157C	YBR160W	kinase-substrate up	ku
YJL157C	YNR031C	kinase-substrate up	ku
YJL158C	YHR030C	kinase-substrate up	ku
YJL159W	YHR030C	kinase-substrate up	ku
YJL164C	YAL038W	kinase-substrate down	kd
YJL164C	YAL056W	kinase-substrate down	kd
YJL164C	YBL054W	kinase-substrate down	kd
YJL164C	YBL061C	kinase-substrate down	kd
YJL164C	YBR028C	kinase-substrate down	kd
YJL164C	YDL224C	kinase-substrate down	kd
YJL164C	YDR001C	kinase-substrate down	kd
YJL164C	YDR005C	kinase-substrate down	kd
YJL164C	YDR169C	kinase-substrate down	kd
YJL164C	YDR172W	kinase-substrate down	kd
YJL164C	YDR216W	kinase-substrate down	kd
YJL164C	YDR443C	kinase-substrate down	kd
YJL164C	YDR468C	kinase-substrate down	kd
YJL164C	YDR490C	kinase-substrate down	kd
YJL164C	YDR490C	kinase-substrate up	ku
YJL164C	YDR505C	kinase-substrate down	kd
YJL164C	YER065C	kinase-substrate down	kd
YJL164C	YER088C	kinase-substrate down	kd
YJL164C	YER177W	kinase-substrate down	kd
YJL164C	YFL033C	kinase-substrate down	kd
YJL164C	YFL033C	kinase-substrate up	ku
YJL164C	YFR021W	kinase-substrate down	kd
YJL164C	YGL116W	kinase-substrate down	kd
YJL164C	YGL180W	kinase-substrate down	kd
YJL164C	YHR205W	kinase-substrate down	kd
YJL164C	YHR205W	kinase-substrate up	ku
YJL164C	YIL033C	kinase-substrate down	kd
YJL164C	YIL036W	kinase-substrate down	kd
YJL164C	YIL047C	kinase-substrate down	kd
YJL164C	YIL107C	kinase-substrate down	kd
YJL164C	YJL020C	kinase-substrate down	kd
YJL164C	YJL033W	kinase-substrate down	kd
YJL164C	YJL141C	kinase-substrate down	kd
YJL164C	YJL141C	kinase-substrate up	ku
YJL164C	YJL164C	kinase-substrate down	kd
YJL164C	YJL164C	kinase-substrate up	ku
YJL164C	YJR001W	kinase-substrate down	kd
YJL164C	YJR066W	kinase-substrate up	ku
YJL164C	YKL038W	kinase-substrate down	kd
YJL164C	YKL064W	kinase-substrate down	kd
YJL164C	YKL072W	kinase-substrate down	kd
YJL164C	YKL166C	kinase-substrate down	kd
YJL164C	YKL166C	kinase-substrate up	ku
YJL164C	YLL029W	kinase-substrate down	kd
YJL164C	YLR133W	kinase-substrate down	kd
YJL164C	YLR192C	kinase-substrate down	kd
YJL164C	YLR223C	kinase-substrate down	kd
YJL164C	YLR310C	kinase-substrate down	kd
YJL164C	YLR403W	kinase-substrate down	kd
YJL164C	YMR037C	kinase-substrate down	kd
YJL164C	YMR053C	kinase-substrate down	kd
YJL164C	YMR153W	kinase-substrate down	kd
YJL164C	YMR196W	kinase-substrate down	kd
YJL164C	YMR290C	kinase-substrate down	kd
YJL164C	YNL027W	kinase-substrate down	kd
YJL164C	YNL098C	kinase-substrate down	kd
YJL164C	YNL197C	kinase-substrate down	kd
YJL164C	YNL307C	kinase-substrate up	ku
YJL164C	YOL018C	kinase-substrate down	kd
YJL164C	YOR028C	kinase-substrate down	kd
YJL164C	YOR092W	kinase-substrate down	kd
YJL164C	YOR347C	kinase-substrate down	kd
YJL164C	YPL203W	kinase-substrate down	kd
YJL164C	YPL203W	kinase-substrate up	ku
YJL164C	YPL232W	kinase-substrate down	kd
YJL164C	YPL260W	kinase-substrate down	kd
YJL164C	YPR185W	kinase-substrate down	kd
YJL165C	YDR040C	kinase-substrate down	kd
YJL165C	YDR135C	kinase-substrate down	kd
YJL165C	YDR477W	kinase-substrate up	ku
YJL165C	YGL105W	kinase-substrate down	kd
YJL165C	YGR130C	kinase-substrate down	kd
YJL165C	YKL038W	kinase-substrate down	kd
YJL165C	YKR072C	kinase-substrate down	kd
YJL165C	YMR153W	kinase-substrate down	kd
YJL178C	YGL180W	kinase-substrate up	ku
YJL184W	YIL095W	kinase-substrate up	ku
YJL187C	YAL041W	kinase-substrate down	kd
YJL187C	YAR014C	kinase-substrate down	kd
YJL187C	YBR133C	kinase-substrate down	kd
YJL187C	YBR160W	kinase-substrate down	kd
YJL187C	YBR160W	kinase-substrate up	ku
YJL187C	YBR200W	kinase-substrate down	kd
YJL187C	YDR507C	kinase-substrate up	ku
YJL187C	YGL003C	kinase-substrate down	kd
YJL187C	YHR107C	kinase-substrate down	kd
YJL187C	YHR124W	kinase-substrate down	kd
YJL187C	YHR142W	kinase-substrate down	kd
YJL187C	YIL046W	kinase-substrate down	kd
YJL187C	YJL030W	kinase-substrate down	kd
YJL187C	YJR076C	kinase-substrate down	kd
YJL187C	YKL042W	kinase-substrate down	kd
YJL187C	YKL048C	kinase-substrate down	kd
YJL187C	YKL048C	kinase-substrate up	ku
YJL187C	YKL101W	kinase-substrate up	ku
YJL187C	YKL190W	kinase-substrate down	kd
YJL187C	YKR048C	kinase-substrate down	kd
YJL187C	YLR113W	kinase-substrate down	kd
YJL187C	YLR113W	kinase-substrate up	ku
YJL187C	YMR001C	kinase-substrate down	kd
YJL187C	YMR001C	kinase-substrate up	ku
YJL187C	YMR036C	kinase-substrate down	kd
YJL187C	YMR186W	kinase-substrate down	kd
YJL187C	YMR295C	kinase-substrate down	kd
YJL187C	YNL272C	kinase-substrate down	kd
YJL187C	YNL298W	kinase-substrate down	kd
YJL187C	YNL298W	kinase-substrate up	ku
YJL187C	YOR326W	kinase-substrate down	kd
YJL187C	YPL153C	kinase-substrate up	ku
YJL187C	YPL240C	kinase-substrate down	kd
YJL187C	YPR082C	kinase-substrate down	kd
YJL187C	YPR119W	kinase-substrate down	kd
YJL187C	YPR120C	kinase-substrate down	kd
YJL194W	YBR160W	kinase-substrate up	ku
YJL194W	YJL106W	kinase-substrate up	ku
YJL209W	YJL095W	kinase-substrate up	ku
YJR001W	YJL164C	kinase-substrate up	ku
YJR001W	YKL166C	kinase-substrate up	ku
YJR001W	YPL203W	kinase-substrate up	ku
YJR007W	YDR283C	kinase-substrate up	ku
YJR007W	YIL035C	kinase-substrate up	ku
YJR007W	YOR061W	kinase-substrate up	ku
YJR010C-A	YBR160W	kinase-substrate up	ku
YJR017C	YKL139W	kinase-substrate up	ku
YJR021C	YBR160W	kinase-substrate up	ku
YJR021C	YDL017W	kinase-substrate up	ku
YJR033C	YBR160W	kinase-substrate up	ku
YJR035W	YBR136W	kinase-substrate up	ku
YJR043C	YDL101C	kinase-substrate up	ku
YJR049C	YAL017W	kinase-substrate up	ku
YJR049C	YPL026C	kinase-substrate up	ku
YJR053W	YDL101C	kinase-substrate up	ku
YJR053W	YMR001C	kinase-substrate up	ku
YJR053W	YOR233W	kinase-substrate up	ku
YJR053W	YPL153C	kinase-substrate up	ku
YJR054W	YBR160W	kinase-substrate up	ku
YJR057W	YPL153C	kinase-substrate up	ku
YJR059W	YBR160W	kinase-substrate down	kd
YJR059W	YBR160W	kinase-substrate up	ku
YJR059W	YDR293C	kinase-substrate down	kd
YJR059W	YGL008C	kinase-substrate down	kd
YJR059W	YJL129C	kinase-substrate down	kd
YJR059W	YKR050W	kinase-substrate down	kd
YJR059W	YMR153W	kinase-substrate down	kd
YJR059W	YMR216C	kinase-substrate down	kd
YJR059W	YMR216C	kinase-substrate up	ku
YJR059W	YPL256C	kinase-substrate down	kd
YJR060W	YAL017W	kinase-substrate up	ku
YJR060W	YBL088C	kinase-substrate up	ku
YJR060W	YBR136W	kinase-substrate up	ku
YJR066W	YCL029C	kinase-substrate down	kd
YJR066W	YDL077C	kinase-substrate down	kd
YJR066W	YDR054C	kinase-substrate down	kd
YJR066W	YDR223W	kinase-substrate down	kd
YJR066W	YDR293C	kinase-substrate down	kd
YJR066W	YER040W	kinase-substrate down	kd
YJR066W	YER093C	kinase-substrate down	kd
YJR066W	YER110C	kinase-substrate down	kd
YJR066W	YER177W	kinase-substrate down	kd
YJR066W	YFL033C	kinase-substrate down	kd
YJR066W	YFL033C	kinase-substrate up	ku
YJR066W	YHR030C	kinase-substrate down	kd
YJR066W	YHR082C	kinase-substrate down	kd
YJR066W	YHR082C	kinase-substrate up	ku
YJR066W	YHR111W	kinase-substrate down	kd
YJR066W	YHR186C	kinase-substrate down	kd
YJR066W	YJL141C	kinase-substrate down	kd
YJR066W	YJL141C	kinase-substrate up	ku
YJR066W	YJL164C	kinase-substrate down	kd
YJR066W	YJR104C	kinase-substrate down	kd
YJR066W	YKL062W	kinase-substrate down	kd
YJR066W	YKL126W	kinase-substrate down	kd
YJR066W	YKL126W	kinase-substrate up	ku
YJR066W	YKL203C	kinase-substrate down	kd
YJR066W	YKL203C	kinase-substrate up	ku
YJR066W	YLR403W	kinase-substrate down	kd
YJR066W	YML121W	kinase-substrate down	kd
YJR066W	YMR001C	kinase-substrate down	kd
YJR066W	YMR216C	kinase-substrate down	kd
YJR066W	YNL006W	kinase-substrate down	kd
YJR066W	YNL014W	kinase-substrate down	kd
YJR066W	YNL076W	kinase-substrate down	kd
YJR066W	YNL098C	kinase-substrate down	kd
YJR066W	YNL183C	kinase-substrate down	kd
YJR066W	YNL183C	kinase-substrate up	ku
YJR066W	YNL229C	kinase-substrate down	kd
YJR066W	YPL180W	kinase-substrate down	kd
YJR066W	YPR185W	kinase-substrate down	kd
YJR072C	YPL031C	kinase-substrate up	ku
YJR074W	YIL147C	kinase-substrate up	ku
YJR075W	YBL105C	kinase-substrate up	ku
YJR076C	YBR160W	kinase-substrate up	ku
YJR076C	YCL024W	kinase-substrate up	ku
YJR076C	YDR507C	kinase-substrate up	ku
YJR076C	YJL187C	kinase-substrate up	ku
YJR076C	YKL048C	kinase-substrate up	ku
YJR076C	YKL101W	kinase-substrate up	ku
YJR076C	YMR001C	kinase-substrate up	ku
YJR076C	YNL298W	kinase-substrate up	ku
YJR076C	YPL153C	kinase-substrate up	ku
YJR083C	YBR160W	kinase-substrate up	ku
YJR089W	YPL209C	kinase-substrate up	ku
YJR090C	YBR160W	kinase-substrate up	ku
YJR091C	YBR160W	kinase-substrate up	ku
YJR092W	YBR160W	kinase-substrate up	ku
YJR092W	YNL161W	kinase-substrate up	ku
YJR092W	YPL153C	kinase-substrate up	ku
YJR093C	YIL035C	kinase-substrate up	ku
YJR093C	YOR061W	kinase-substrate up	ku
YJR094C	YJL106W	kinase-substrate up	ku
YJR094C	YMR139W	kinase-substrate up	ku
YJR094C	YNL307C	kinase-substrate up	ku
YJR104C	YDL101C	kinase-substrate up	ku
YJR104C	YHR135C	kinase-substrate up	ku
YJR104C	YJR066W	kinase-substrate up	ku
YJR104C	YPL031C	kinase-substrate up	ku
YJR109C	YDR477W	kinase-substrate up	ku
YJR125C	YPL031C	kinase-substrate up	ku
YJR137C	YIL095W	kinase-substrate up	ku
YKL022C	YBR160W	kinase-substrate up	ku
YKL022C	YMR001C	kinase-substrate up	ku
YKL025C	YDL101C	kinase-substrate up	ku
YKL025C	YPL031C	kinase-substrate up	ku
YKL035W	YAL017W	kinase-substrate up	ku
YKL035W	YOL045W	kinase-substrate up	ku
YKL035W	YPL031C	kinase-substrate up	ku
YKL038W	YDR477W	kinase-substrate up	ku
YKL038W	YJL128C	kinase-substrate up	ku
YKL038W	YJL164C	kinase-substrate up	ku
YKL038W	YJL165C	kinase-substrate up	ku
YKL038W	YKL166C	kinase-substrate up	ku
YKL038W	YPL203W	kinase-substrate up	ku
YKL042W	YBR160W	kinase-substrate up	ku
YKL042W	YDL028C	kinase-substrate up	ku
YKL042W	YJL187C	kinase-substrate up	ku
YKL043W	YBR160W	kinase-substrate up	ku
YKL043W	YPL042C	kinase-substrate up	ku
YKL048C	YBR160W	kinase-substrate down	kd
YKL048C	YBR160W	kinase-substrate up	ku
YKL048C	YCL024W	kinase-substrate down	kd
YKL048C	YDL225W	kinase-substrate down	kd
YKL048C	YDR477W	kinase-substrate down	kd
YKL048C	YDR477W	kinase-substrate up	ku
YKL048C	YDR507C	kinase-substrate down	kd
YKL048C	YDR507C	kinase-substrate up	ku
YKL048C	YGL013C	kinase-substrate down	kd
YKL048C	YGL035C	kinase-substrate down	kd
YKL048C	YGL190C	kinase-substrate down	kd
YKL048C	YHR005C	kinase-substrate down	kd
YKL048C	YHR107C	kinase-substrate down	kd
YKL048C	YJL187C	kinase-substrate down	kd
YKL048C	YJL187C	kinase-substrate up	ku
YKL048C	YJR076C	kinase-substrate down	kd
YKL048C	YKL048C	kinase-substrate down	kd
YKL048C	YKL048C	kinase-substrate up	ku
YKL048C	YKL101W	kinase-substrate down	kd
YKL048C	YKL101W	kinase-substrate up	ku
YKL048C	YLR210W	kinase-substrate down	kd
YKL048C	YNL278W	kinase-substrate down	kd
YKL048C	YNL298W	kinase-substrate down	kd
YKL048C	YOR014W	kinase-substrate down	kd
YKL048C	YOR233W	kinase-substrate down	kd
YKL048C	YPL115C	kinase-substrate down	kd
YKL048C	YPL256C	kinase-substrate down	kd
YKL048C	YPR119W	kinase-substrate down	kd
YKL049C	YOR061W	kinase-substrate up	ku
YKL052C	YBR160W	kinase-substrate up	ku
YKL052C	YIL035C	kinase-substrate up	ku
YKL052C	YJL106W	kinase-substrate up	ku
YKL052C	YOR061W	kinase-substrate up	ku
YKL052C	YPL209C	kinase-substrate up	ku
YKL054C	YBR160W	kinase-substrate up	ku
YKL062W	YDR477W	kinase-substrate up	ku
YKL062W	YFL033C	kinase-substrate up	ku
YKL062W	YJR066W	kinase-substrate up	ku
YKL062W	YPL203W	kinase-substrate up	ku
YKL064W	YJL164C	kinase-substrate up	ku
YKL064W	YKL166C	kinase-substrate up	ku
YKL064W	YPL203W	kinase-substrate up	ku
YKL072W	YJL164C	kinase-substrate up	ku
YKL072W	YKL166C	kinase-substrate up	ku
YKL072W	YPL203W	kinase-substrate up	ku
YKL079W	YHR030C	kinase-substrate up	ku
YKL079W	YJL095W	kinase-substrate up	ku
YKL088W	YIL035C	kinase-substrate up	ku
YKL088W	YOR061W	kinase-substrate up	ku
YKL089W	YIL035C	kinase-substrate up	ku
YKL089W	YOR061W	kinase-substrate up	ku
YKL089W	YPL209C	kinase-substrate up	ku
YKL092C	YBR160W	kinase-substrate up	ku
YKL096W	YLR113W	kinase-substrate up	ku
YKL101W	YBL035C	kinase-substrate down	kd
YKL101W	YBR133C	kinase-substrate down	kd
YKL101W	YBR160W	kinase-substrate down	kd
YKL101W	YCL024W	kinase-substrate down	kd
YKL101W	YCL024W	kinase-substrate up	ku
YKL101W	YDL223C	kinase-substrate down	kd
YKL101W	YDR283C	kinase-substrate down	kd
YKL101W	YDR507C	kinase-substrate down	kd
YKL101W	YDR507C	kinase-substrate up	ku
YKL101W	YGL003C	kinase-substrate down	kd
YKL101W	YGL116W	kinase-substrate down	kd
YKL101W	YGL190C	kinase-substrate down	kd
YKL101W	YHR030C	kinase-substrate up	ku
YKL101W	YHR107C	kinase-substrate down	kd
YKL101W	YHR166C	kinase-substrate down	kd
YKL101W	YJL187C	kinase-substrate down	kd
YKL101W	YJR076C	kinase-substrate down	kd
YKL101W	YKL048C	kinase-substrate down	kd
YKL101W	YKL048C	kinase-substrate up	ku
YKL101W	YKL101W	kinase-substrate down	kd
YKL101W	YKL101W	kinase-substrate up	ku
YKL101W	YKL152C	kinase-substrate down	kd
YKL101W	YKL190W	kinase-substrate down	kd
YKL101W	YKR048C	kinase-substrate down	kd
YKL101W	YLR113W	kinase-substrate up	ku
YKL101W	YLR314C	kinase-substrate down	kd
YKL101W	YMR001C	kinase-substrate down	kd
YKL101W	YMR032W	kinase-substrate down	kd
YKL101W	YMR036C	kinase-substrate down	kd
YKL101W	YMR273C	kinase-substrate down	kd
YKL101W	YNL112W	kinase-substrate down	kd
YKL101W	YNL233W	kinase-substrate down	kd
YKL101W	YNL278W	kinase-substrate down	kd
YKL101W	YNL298W	kinase-substrate down	kd
YKL101W	YNL298W	kinase-substrate up	ku
YKL101W	YNL307C	kinase-substrate down	kd
YKL101W	YNL307C	kinase-substrate up	ku
YKL101W	YOR195W	kinase-substrate down	kd
YKL101W	YPL115C	kinase-substrate down	kd
YKL104C	YHR030C	kinase-substrate up	ku
YKL108W	YBR160W	kinase-substrate up	ku
YKL110C	YPL204W	kinase-substrate up	ku
YKL112W	YIL035C	kinase-substrate up	ku
YKL112W	YOR061W	kinase-substrate up	ku
YKL116C	YBR160W	kinase-substrate up	ku
YKL116C	YKL116C	kinase-substrate down	kd
YKL116C	YKL116C	kinase-substrate up	ku
YKL116C	YPL031C	kinase-substrate up	ku
YKL126W	YBL105C	kinase-substrate up	ku
YKL126W	YCR091W	kinase-substrate up	ku
YKL126W	YDR490C	kinase-substrate down	kd
YKL126W	YDR490C	kinase-substrate up	ku
YKL126W	YGR038W	kinase-substrate down	kd
YKL126W	YGR086C	kinase-substrate down	kd
YKL126W	YHR030C	kinase-substrate down	kd
YKL126W	YHR030C	kinase-substrate up	ku
YKL126W	YJR066W	kinase-substrate down	kd
YKL126W	YJR066W	kinase-substrate up	ku
YKL126W	YKL203C	kinase-substrate down	kd
YKL126W	YKL203C	kinase-substrate up	ku
YKL126W	YLR350W	kinase-substrate down	kd
YKL126W	YMR008C	kinase-substrate down	kd
YKL126W	YMR104C	kinase-substrate down	kd
YKL126W	YMR104C	kinase-substrate up	ku
YKL126W	YNR047W	kinase-substrate down	kd
YKL126W	YNR047W	kinase-substrate up	ku
YKL129C	YBR160W	kinase-substrate up	ku
YKL129C	YHL007C	kinase-substrate up	ku
YKL129C	YJL095W	kinase-substrate up	ku
YKL129C	YNL298W	kinase-substrate up	ku
YKL139W	YBL002W	kinase-substrate down	kd
YKL139W	YBL003C	kinase-substrate down	kd
YKL139W	YCL011C	kinase-substrate down	kd
YKL139W	YDL108W	kinase-substrate down	kd
YKL139W	YDL140C	kinase-substrate down	kd
YKL139W	YDL224C	kinase-substrate down	kd
YKL139W	YDR224C	kinase-substrate down	kd
YKL139W	YDR225W	kinase-substrate down	kd
YKL139W	YDR432W	kinase-substrate down	kd
YKL139W	YDR477W	kinase-substrate down	kd
YKL139W	YDR477W	kinase-substrate up	ku
YKL139W	YER177W	kinase-substrate down	kd
YKL139W	YFL029C	kinase-substrate up	ku
YKL139W	YGL035C	kinase-substrate down	kd
YKL139W	YGL123W	kinase-substrate down	kd
YKL139W	YGR156W	kinase-substrate down	kd
YKL139W	YHR216W	kinase-substrate down	kd
YKL139W	YIL106W	kinase-substrate down	kd
YKL139W	YJL006C	kinase-substrate down	kd
