node_a	node_b	node_c	type_ac	type_bc	genetic_interaction_score
YGR048W	YDL020C	YFL044C	p	td	-0.4604
YGR048W	YDL020C	YML032C	p	td	-0.4604
YGR048W	YDL064W	YDR390C	p	p	-0.1277
YGR048W	YDL064W	YDR510W	p	p	-0.1277
YGR048W	YDL097C	YDL020C	tu	tu	-0.4979
YGR048W	YDL126C	YBR170C	p	p	-0.2973
YGR048W	YDL126C	YBR201W	p	p	-0.2973
YGR048W	YDL126C	YDL020C	tu	tu	-0.2973
YGR048W	YDL126C	YDL190C	p	p	-0.2973
YGR048W	YDL126C	YDR049W	p	p	-0.2973
YGR048W	YDL126C	YDR330W	p	p	-0.2973
YGR048W	YDL126C	YDR510W	p	p	-0.2973
YGR048W	YDL126C	YFL044C	p	p	-0.2973
YGR048W	YDL126C	YKL213C	p	p	-0.2973
YGR048W	YDL126C	YML013W	p	p	-0.2973
YGR048W	YDR330W	YBR170C	p	p	-0.3471
YGR048W	YDR330W	YDL126C	p	p	-0.3471
YGR048W	YDR510W	YDL126C	p	p	-0.4134
YGR048W	YDR510W	YDR390C	p	p	-0.4134
YGR048W	YDR510W	YML032C	p	p	-0.4134
YGR048W	YER125W	YDR510W	p	p	-0.1228
YGR050C	YDR324C	YNL068C	tu	tu	-0.2478
YGR050C	YER079W	YER111C	tu	tu	-0.7662
YGR050C	YER079W	YNL068C	tu	tu	-0.7662
YGR052W	YCR086W	YFR028C	p	p	-0.1615
YGR056W	YDL070W	YKL112W	tu	tu	-0.2296
YGR059W	YDR245W	YKL112W	tu	tu	-0.2428
YGR060W	YDL020C	YGL012W	p	td	-0.3446
YGR068C	YDR388W	YER125W	p	p	-0.1393
YGR072W	YBL007C	YDR172W	p	p	-0.1453
YGR074W	YBR199W	YKL112W	tu	tu	-0.2769
YGR074W	YBR211C	YKL112W	tu	tu	-0.3429
YGR074W	YDL098C	YER172C	p	p	-0.2404
YGR074W	YDL122W	YKL112W	tu	tu	-0.3316
YGR074W	YDR194C	YKL112W	tu	tu	-0.2207
YGR074W	YDR195W	YKL112W	tu	tu	-0.1734
YGR074W	YDR235W	YGR013W	p	p	-0.3316
YGR074W	YDR235W	YHR086W	p	p	-0.3316
YGR074W	YDR235W	YPL213W	p	p	-0.3316
YGR074W	YDR283C	YBL074C	p	p	-0.2168
YGR074W	YDR283C	YKL112W	tu	tu	-0.2168
YGR074W	YDR364C	YDL209C	p	p	-0.1399
YGR074W	YDR364C	YLL036C	p	p	-0.1399
YGR074W	YDR482C	YDL209C	p	p	-0.3229
YGR074W	YDR482C	YHR165C	p	p	-0.3229
YGR074W	YDR482C	YLL036C	p	p	-0.3229
YGR074W	YER003C	YKL112W	tu	tu	-0.4821
YGR074W	YER107C	YKL112W	tu	tu	-0.253
YGR074W	YFL018C	YKL112W	tu	tu	-0.1918
YGR075C	YBR152W	YER172C	p	p	-0.7697
YGR075C	YCR063W	YER172C	p	p	-0.2067
YGR075C	YDL098C	YER172C	p	p	-0.7285
YGR078C	YBL007C	YJL020C	p	p	-0.2463
YGR078C	YBL007C	YLR200W	p	p	-0.2463
YGR078C	YBL014C	YBR049C	tu	tu	-0.1239
YGR078C	YBL034C	YBR049C	tu	tu	-0.2267
YGR078C	YBL051C	YBR049C	tu	tu	-0.3002
YGR078C	YBL058W	YBR049C	tu	tu	-0.187
YGR078C	YBR065C	YBR049C	tu	tu	-0.1289
YGR078C	YBR095C	YBR049C	tu	tu	-0.1525
YGR078C	YBR109C	YMR109W	p	p	-0.1545
YGR078C	YDL029W	YMR109W	p	p	-0.2431
YGR078C	YDL209C	YBR049C	tu	tu	-0.1774
YGR078C	YDL225W	YBR049C	tu	tu	-0.2084
YGR078C	YDR150W	YMR043W	tu	tu	-0.3749
YGR078C	YDR155C	YBR049C	tu	tu	-0.1859
YGR078C	YDR155C	YCR033W	p	p	-0.1859
YGR078C	YDR318W	YJR060W	tu	p	-0.2094
YGR078C	YDR334W	YBR049C	tu	tu	-0.3614
YGR078C	YDR334W	YLR200W	p	p	-0.3614
YGR078C	YEL061C	YEL003W	p	p	-0.2557
YGR078C	YEL061C	YNL153C	p	p	-0.2557
YGR078C	YER013W	YBR049C	tu	tu	-0.3333
YGR078C	YGL086W	YBR049C	tu	tu	-0.4018
YGR080W	YDR129C	YFL039C	p	p	-0.2284
YGR080W	YDR388W	YFL039C	p	p	-0.3185
YGR080W	YDR388W	YNL138W	p	p	-0.3185
YGR083C	YGL252C	YLR291C	p	p	-0.1377
YGR084C	YBR036C	YBR049C	tu	tu	-0.1298
YGR085C	YDR276C	YNL216W	tu	tu	-0.1262
YGR085C	YDR393W	YNL216W	tu	tu	-0.1356
YGR085C	YER031C	YNL216W	tu	tu	-0.1342
YGR091W	YBL026W	YER172C	p	p	-0.5577
YGR091W	YBL026W	YJR022W	p	p	-0.5577
YGR091W	YBL026W	YLR438C-A	p	p	-0.5577
YGR091W	YER112W	YER172C	p	p	-0.1439
YGR091W	YER112W	YJR022W	p	p	-0.1439
YGR091W	YER112W	YLR147C	p	p	-0.1439
YGR091W	YER112W	YLR438C-A	p	p	-0.1439
YGR092W	YAL024C	YBR160W	kd	ku	-0.4372
YGR092W	YAL024C	YBR160W	ku	ku	-0.4372
YGR092W	YAL024C	YBR160W	p	ku	-0.4372
YGR092W	YAL024C	YBR160W	kd	p	-0.4372
YGR092W	YAL024C	YBR160W	ku	p	-0.4372
YGR092W	YAL024C	YBR160W	p	p	-0.4372
YGR092W	YAL024C	YFR028C	kd	p	-0.4372
YGR092W	YAL024C	YFR028C	p	p	-0.4372
YGR092W	YAL024C	YMR001C	kd	ku	-0.4372
YGR092W	YAL024C	YMR001C	ku	ku	-0.4372
YGR092W	YAL024C	YMR001C	p	ku	-0.4372
YGR092W	YAL024C	YNL068C	tu	tu	-0.4372
YGR092W	YAL024C	YPR119W	kd	p	-0.4372
YGR092W	YAL024C	YPR119W	p	p	-0.4372
YGR092W	YBR135W	YBR160W	kd	ku	-0.4066
YGR092W	YBR135W	YBR160W	ku	ku	-0.4066
YGR092W	YBR135W	YBR160W	p	ku	-0.4066
YGR092W	YBR135W	YBR160W	kd	p	-0.4066
YGR092W	YBR135W	YBR160W	ku	p	-0.4066
YGR092W	YBR135W	YBR160W	p	p	-0.4066
YGR092W	YBR135W	YDL155W	kd	p	-0.4066
YGR092W	YBR135W	YDL155W	p	p	-0.4066
YGR092W	YBR135W	YIL131C	tu	tu	-0.4066
YGR092W	YBR135W	YLR079W	kd	p	-0.4066
YGR092W	YBR135W	YNL068C	tu	tu	-0.4066
YGR092W	YBR135W	YPR119W	kd	p	-0.4066
YGR092W	YBR135W	YPR119W	p	p	-0.4066
YGR092W	YCL008C	YMR032W	kd	p	-0.2053
YGR092W	YCL008C	YMR032W	p	p	-0.2053
YGR092W	YCL008C	YNR006W	p	p	-0.2053
YGR092W	YDL117W	YMR032W	kd	p	-0.3795
YGR092W	YDL117W	YMR032W	p	p	-0.3795
YGR092W	YDR159W	YBR160W	kd	ku	-0.1813
YGR092W	YDR159W	YBR160W	ku	ku	-0.1813
YGR092W	YDR159W	YBR160W	p	ku	-0.1813
YGR092W	YER118C	YDL117W	kd	p	-0.5855
YGR092W	YER118C	YMR032W	kd	p	-0.5855
YGR092W	YER118C	YMR032W	p	p	-0.5855
YGR092W	YFR019W	YIL131C	tu	tu	-0.2073
YGR092W	YFR023W	YNL068C	tu	tu	-0.1357
YGR092W	YGL235W	YBR160W	kd	ku	-0.2896
YGR092W	YGL235W	YBR160W	ku	ku	-0.2896
YGR092W	YGL235W	YBR160W	p	ku	-0.2896
YGR092W	YGL235W	YBR160W	kd	p	-0.2896
YGR092W	YGL235W	YBR160W	ku	p	-0.2896
YGR092W	YGL235W	YBR160W	p	p	-0.2896
YGR094W	YEL003W	YIL095W	ku	p	-0.1388
YGR097W	YBR182C	YLR113W	ku	ku	-0.1961
YGR097W	YBR182C	YLR113W	ku	p	-0.1961
YGR097W	YDR176W	YDR167W	p	p	-0.1427
YGR098C	YBR163W	YIL131C	tu	tu	-0.1603
YGR098C	YCR093W	YIL131C	tu	tu	-0.2325
YGR098C	YDL008W	YDR113C	p	p	-0.209
YGR098C	YDR325W	YIL131C	tu	tu	-0.5802
YGR098C	YDR325W	YMR001C	ku	ku	-0.5802
YGR098C	YER094C	YIL131C	tu	tu	-0.3111
YGR103W	YBR142W	YDL031W	p	p	-0.34
YGR103W	YBR142W	YDR060W	p	p	-0.34
YGR103W	YBR142W	YMR229C	p	p	-0.34
YGR103W	YBR142W	YMR290C	p	p	-0.34
YGR103W	YBR142W	YOR272W	p	p	-0.34
YGR103W	YBR142W	YPL093W	p	p	-0.34
YGR103W	YDR087C	YDL031W	p	p	-0.1318
YGR103W	YDR087C	YGL111W	p	p	-0.1318
YGR103W	YDR087C	YHR052W	p	p	-0.1318
YGR103W	YDR087C	YHR066W	p	p	-0.1318
YGR103W	YDR087C	YKR081C	p	p	-0.1318
YGR103W	YDR087C	YMR229C	p	p	-0.1318
YGR103W	YDR087C	YNL002C	p	p	-0.1318
YGR103W	YDR087C	YOR063W	p	p	-0.1318
YGR103W	YDR087C	YOR272W	p	p	-0.1318
YGR103W	YDR087C	YPL093W	p	p	-0.1318
YGR103W	YDR087C	YPR016C	p	p	-0.1318
YGR104C	YCR077C	YPL240C	td	p	-0.439
YGR109C	YGL113W	YBR160W	ku	ku	-0.1206
YGR109C	YGL113W	YBR160W	p	ku	-0.1206
YGR111W	YDR404C	YJL168C	p	p	-0.1488
YGR113W	YDR016C	YDR201W	p	p	-0.6335
YGR113W	YDR016C	YDR320C-A	p	p	-0.6335
YGR113W	YDR016C	YGL061C	p	p	-0.6335
YGR113W	YDR016C	YIR010W	p	p	-0.6335
YGR113W	YDR016C	YKL052C	p	p	-0.6335
YGR113W	YDR016C	YKL138C-A	p	p	-0.6335
YGR113W	YDR016C	YKR037C	p	p	-0.6335
YGR113W	YDR016C	YKR083C	p	p	-0.6335
YGR113W	YDR201W	YDR016C	p	p	-0.519
YGR113W	YDR201W	YDR130C	p	p	-0.519
YGR113W	YDR201W	YDR320C-A	p	p	-0.519
YGR113W	YDR201W	YGL061C	p	p	-0.519
YGR113W	YDR201W	YKL052C	p	p	-0.519
YGR113W	YDR201W	YKL138C-A	p	p	-0.519
YGR113W	YDR201W	YKR037C	p	p	-0.519
YGR113W	YDR201W	YKR083C	p	p	-0.519
YGR113W	YDR207C	YIL144W	p	td	-0.1288
YGR113W	YDR207C	YPL018W	p	td	-0.1288
YGR116W	YBR236C	YDL140C	p	p	-0.1845
YGR116W	YBR236C	YML010W	p	p	-0.1845
YGR116W	YDR510W	YDL140C	p	p	-0.1593
YGR116W	YDR510W	YML010W	p	p	-0.1593
YGR116W	YDR510W	YML069W	p	p	-0.1593
YGR116W	YDR510W	YPR133C	p	p	-0.1593
YGR118W	YCR093W	YIL131C	tu	tu	-0.1271
YGR118W	YDR393W	YNL216W	tu	tu	-0.1284
YGR119C	YAL059W	YDR395W	p	p	-0.2328
YGR119C	YAL059W	YMR308C	p	p	-0.2328
YGR119C	YBL080C	YKL112W	tu	tu	-0.2422
YGR119C	YBR101C	YKL112W	tu	tu	-0.1217
YGR119C	YDL088C	YDR192C	p	p	-0.1824
YGR119C	YDL088C	YKL068W	p	p	-0.1824
YGR119C	YDL088C	YLR347C	p	p	-0.1824
YGR119C	YDL088C	YMR047C	p	p	-0.1824
YGR119C	YDL088C	YMR129W	p	p	-0.1824
YGR119C	YDL207W	YDL116W	p	p	-0.2239
YGR119C	YDL207W	YDR192C	p	p	-0.2239
YGR119C	YDL207W	YFR002W	p	p	-0.2239
YGR119C	YDL207W	YGL092W	p	p	-0.2239
YGR119C	YDL207W	YJL039C	p	p	-0.2239
YGR119C	YDL207W	YJL041W	p	p	-0.2239
YGR119C	YDL207W	YKL057C	p	p	-0.2239
YGR119C	YDL207W	YKL068W	p	p	-0.2239
YGR119C	YDL207W	YKR082W	p	p	-0.2239
YGR119C	YDL207W	YMR047C	p	p	-0.2239
YGR119C	YDR101C	YDR192C	p	p	-0.4354
YGR119C	YDR101C	YKL068W	p	p	-0.4354
YGR119C	YDR101C	YMR047C	p	p	-0.4354
YGR119C	YDR101C	YMR308C	p	p	-0.4354
YGR119C	YDR101C	YPL169C	p	p	-0.4354
YGR119C	YDR159W	YJL041W	p	p	-0.2102
YGR119C	YDR159W	YMR047C	p	p	-0.2102
YGR119C	YDR159W	YPL169C	p	p	-0.2102
YGR119C	YDR192C	YBR017C	p	p	-0.1584
YGR119C	YDR192C	YDL116W	p	p	-0.1584
YGR119C	YDR192C	YDL207W	p	p	-0.1584
YGR119C	YDR192C	YDR335W	p	p	-0.1584
YGR119C	YDR192C	YER110C	p	p	-0.1584
YGR119C	YDR192C	YER165W	p	p	-0.1584
YGR119C	YDR192C	YGL092W	p	p	-0.1584
YGR119C	YDR192C	YGR218W	p	p	-0.1584
YGR119C	YDR192C	YJR042W	p	p	-0.1584
YGR119C	YDR192C	YKL057C	p	p	-0.1584
YGR119C	YDR192C	YKL068W	p	p	-0.1584
YGR119C	YDR192C	YKR082W	p	p	-0.1584
YGR119C	YDR192C	YLR335W	p	p	-0.1584
YGR119C	YDR192C	YLR347C	p	p	-0.1584
YGR119C	YDR192C	YMR047C	p	p	-0.1584
YGR119C	YDR192C	YNL189W	p	p	-0.1584
YGR119C	YDR347W	YKL112W	tu	tu	-0.2869
YGR119C	YDR412W	YMR047C	p	p	-0.1299
YGR119C	YER003C	YKL112W	tu	tu	-0.1714
YGR119C	YER105C	YDL116W	p	p	-0.2474
YGR119C	YER105C	YDL207W	p	p	-0.2474
YGR119C	YER105C	YGL092W	p	p	-0.2474
YGR119C	YER105C	YJR042W	p	p	-0.2474
YGR119C	YER105C	YKL057C	p	p	-0.2474
YGR119C	YER105C	YKR082W	p	p	-0.2474
YGR119C	YER105C	YLL039C	p	p	-0.2474
YGR119C	YER105C	YMR129W	p	p	-0.2474
YGR119C	YER143W	YLL039C	p	p	-0.1967
YGR119C	YER165W	YDR192C	p	p	-0.2446
YGR119C	YER165W	YGL172W	p	p	-0.2446
YGR119C	YER165W	YGR218W	p	p	-0.2446
YGR119C	YER165W	YKL068W	p	p	-0.2446
YGR119C	YER165W	YLR335W	p	p	-0.2446
YGR119C	YER165W	YMR047C	p	p	-0.2446
YGR119C	YER165W	YPL169C	p	p	-0.2446
YGR119C	YGL049C	YER165W	p	p	-0.1298
YGR119C	YGL092W	YBR017C	p	p	-0.2216
YGR119C	YGL092W	YDL116W	p	p	-0.2216
YGR119C	YGL092W	YDL207W	p	p	-0.2216
YGR119C	YGL092W	YDR192C	p	p	-0.2216
YGR119C	YGL092W	YGL172W	p	p	-0.2216
YGR119C	YGL092W	YJR042W	p	p	-0.2216
YGR119C	YGL092W	YKL057C	p	p	-0.2216
YGR119C	YGL092W	YKL068W	p	p	-0.2216
YGR119C	YGL092W	YKR082W	p	p	-0.2216
YGR119C	YGL092W	YLL039C	p	p	-0.2216
YGR119C	YGL092W	YLR347C	p	p	-0.2216
YGR119C	YGL092W	YMR047C	p	p	-0.2216
YGR119C	YGL092W	YMR129W	p	p	-0.2216
YGR119C	YGL092W	YMR308C	p	p	-0.2216
YGR119C	YGL092W	YPL169C	p	p	-0.2216
YGR119C	YGL225W	YKL112W	tu	tu	-0.1342
YGR120C	YBR029C	YIL131C	tu	tu	-0.1856
YGR120C	YDL100C	YLR026C	p	p	-0.5149
YGR120C	YDR468C	YLR026C	p	p	-0.6307
YGR128C	YBR247C	YDL148C	p	p	-0.149
YGR128C	YBR247C	YDR324C	p	p	-0.149
YGR128C	YBR247C	YER082C	p	p	-0.149
YGR128C	YBR247C	YPL217C	p	p	-0.149
YGR128C	YBR247C	YPR144C	p	p	-0.149
YGR128C	YCR077C	YGR218W	p	p	-0.3649
YGR128C	YDL035C	YKL112W	tu	tu	-0.3484
YGR128C	YDL061C	YKL112W	tu	tu	-0.1611
YGR128C	YDL208W	YKL112W	tu	tu	-0.1679
YGR128C	YDR159W	YMR047C	p	p	-0.2493
YGR128C	YDR398W	YDR324C	p	p	-0.3834
YGR128C	YDR398W	YHR196W	p	p	-0.3834
YGR128C	YDR398W	YJL109C	p	p	-0.3834
YGR128C	YDR398W	YJR002W	p	p	-0.3834
YGR128C	YDR398W	YMR093W	p	p	-0.3834
YGR128C	YDR398W	YOR310C	p	p	-0.3834
YGR128C	YDR398W	YPL126W	p	p	-0.3834
YGR128C	YDR463W	YKL112W	tu	tu	-0.1436
YGR128C	YFL033C	YKL112W	tu	tu	-0.2395
YGR129W	YAL032C	YDL209C	p	p	-0.5169
YGR129W	YAL032C	YDR416W	p	p	-0.5169
YGR129W	YAL032C	YLL036C	p	p	-0.5169
YGR129W	YAL032C	YLR117C	p	p	-0.5169
YGR129W	YAL032C	YLR424W	p	p	-0.5169
YGR129W	YAL032C	YMR213W	p	p	-0.5169
YGR129W	YCR063W	YDL209C	p	p	-0.2642
YGR129W	YCR063W	YLL036C	p	p	-0.2642
YGR129W	YCR063W	YMR213W	p	p	-0.2642
YGR129W	YER013W	YDL209C	p	p	-0.6454
YGR129W	YER013W	YDR416W	p	p	-0.6454
YGR129W	YER013W	YLL036C	p	p	-0.6454
YGR129W	YER013W	YLR117C	p	p	-0.6454
YGR129W	YER013W	YMR213W	p	p	-0.6454
YGR129W	YGL174W	YDL209C	p	p	-0.1368
YGR130C	YGL151W	YBR049C	tu	tu	-0.1541
YGR132C	YER017C	YGR231C	p	p	-0.2455
YGR132C	YER017C	YMR089C	p	p	-0.2455
YGR132C	YGL137W	YBR049C	tu	tu	-0.1521
YGR134W	YDR345C	YDR463W	tu	tu	-0.1286
YGR134W	YFR004W	YER068W	p	p	-0.1774
YGR135W	YBL058W	YBR049C	tu	tu	-0.3602
YGR135W	YBL058W	YDL020C	tu	tu	-0.3602
YGR135W	YBR135W	YLL039C	p	p	-0.2658
YGR135W	YBR171W	YBR049C	tu	tu	-0.3813
YGR135W	YBR173C	YDL020C	tu	tu	-0.4346
YGR135W	YBR173C	YER012W	p	p	-0.4346
YGR135W	YBR173C	YER094C	p	p	-0.4346
YGR135W	YBR173C	YGL011C	p	p	-0.4346
YGR135W	YBR173C	YGR253C	p	p	-0.4346
YGR135W	YBR173C	YLR021W	p	p	-0.4346
YGR135W	YBR173C	YML092C	p	p	-0.4346
YGR135W	YBR173C	YMR314W	p	p	-0.4346
YGR135W	YBR173C	YOL038W	p	p	-0.4346
YGR135W	YBR173C	YOR157C	p	p	-0.4346
YGR135W	YBR173C	YOR362C	p	p	-0.4346
YGR135W	YBR173C	YPL144W	p	p	-0.4346
YGR135W	YBR173C	YPR103W	p	p	-0.4346
YGR135W	YDL020C	YBR173C	p	td	-0.5914
YGR135W	YDL020C	YER012W	p	td	-0.5914
YGR135W	YDL020C	YER094C	p	td	-0.5914
YGR135W	YDL020C	YFR004W	p	td	-0.5914
YGR135W	YDL020C	YGL011C	p	td	-0.5914
YGR135W	YDL020C	YGR253C	p	td	-0.5914
YGR135W	YDL020C	YML092C	p	td	-0.5914
YGR135W	YDL020C	YMR314W	p	td	-0.5914
YGR135W	YDL020C	YOL038W	p	td	-0.5914
YGR135W	YDL020C	YOR261C	p	td	-0.5914
YGR135W	YDL020C	YOR362C	p	td	-0.5914
YGR135W	YDL097C	YBR049C	tu	tu	-0.6295
YGR135W	YDL097C	YDL020C	tu	tu	-0.6295
YGR135W	YDL097C	YER012W	p	p	-0.6295
YGR135W	YDL097C	YFR004W	p	p	-0.6295
YGR135W	YDL097C	YHL030W	p	p	-0.6295
YGR135W	YDL097C	YOR261C	p	p	-0.6295
YGR135W	YDL147W	YDL020C	tu	tu	-0.2968
YGR135W	YDL147W	YER012W	p	p	-0.2968
YGR135W	YDL147W	YFR004W	p	p	-0.2968
YGR135W	YDL147W	YGL011C	p	p	-0.2968
YGR135W	YDL147W	YHL030W	p	p	-0.2968
YGR135W	YDL147W	YMR314W	p	p	-0.2968
YGR135W	YDL147W	YOL038W	p	p	-0.2968
YGR135W	YDL147W	YOR261C	p	p	-0.2968
YGR135W	YDL147W	YPR103W	p	p	-0.2968
YGR135W	YDR177W	YLL039C	p	p	-0.1309
YGR135W	YDR427W	YBR049C	tu	tu	-0.1246
YGR135W	YDR427W	YDL020C	tu	tu	-0.1246
YGR135W	YDR427W	YER012W	p	p	-0.1246
YGR135W	YDR427W	YFR004W	p	p	-0.1246
YGR135W	YDR427W	YHL030W	p	p	-0.1246
YGR135W	YDR427W	YOR261C	p	p	-0.1246
YGR135W	YER012W	YBR173C	p	p	-0.5976
YGR135W	YER012W	YDL020C	tu	tu	-0.5976
YGR135W	YER012W	YER094C	p	p	-0.5976
YGR135W	YER012W	YFR004W	p	p	-0.5976
YGR135W	YER012W	YGL011C	p	p	-0.5976
YGR135W	YER012W	YGR253C	p	p	-0.5976
YGR135W	YER012W	YHL030W	p	p	-0.5976
YGR135W	YER012W	YLL039C	p	p	-0.5976
YGR135W	YER012W	YML092C	p	p	-0.5976
YGR135W	YER012W	YMR314W	p	p	-0.5976
YGR135W	YER012W	YOL038W	p	p	-0.5976
YGR135W	YER012W	YOR157C	p	p	-0.5976
YGR135W	YER012W	YOR261C	p	p	-0.5976
YGR135W	YER012W	YOR362C	p	p	-0.5976
YGR135W	YER012W	YPR103W	p	p	-0.5976
YGR135W	YER094C	YBR049C	tu	tu	-0.4637
YGR135W	YER094C	YBR173C	p	p	-0.4637
YGR135W	YER094C	YDL020C	tu	tu	-0.4637
YGR135W	YER094C	YER012W	p	p	-0.4637
YGR135W	YER094C	YFR004W	p	p	-0.4637
YGR135W	YER094C	YML092C	p	p	-0.4637
YGR135W	YER094C	YOR157C	p	p	-0.4637
YGR135W	YER094C	YPR103W	p	p	-0.4637
YGR135W	YFR004W	YDL020C	tu	tu	-0.1729
YGR135W	YFR004W	YER012W	p	p	-0.1729
YGR135W	YFR004W	YER094C	p	p	-0.1729
YGR135W	YFR004W	YGL011C	p	p	-0.1729
YGR135W	YFR004W	YGR253C	p	p	-0.1729
YGR135W	YFR004W	YHL030W	p	p	-0.1729
YGR135W	YFR004W	YLL039C	p	p	-0.1729
YGR135W	YFR004W	YML092C	p	p	-0.1729
YGR135W	YFR004W	YMR314W	p	p	-0.1729
YGR135W	YFR004W	YOL038W	p	p	-0.1729
YGR135W	YFR004W	YOR157C	p	p	-0.1729
YGR135W	YFR004W	YOR261C	p	p	-0.1729
YGR135W	YFR004W	YOR362C	p	p	-0.1729
YGR135W	YFR004W	YPR103W	p	p	-0.1729
YGR135W	YFR050C	YDL020C	tu	tu	-0.3881
YGR135W	YFR050C	YER012W	p	p	-0.3881
YGR135W	YFR050C	YER094C	p	p	-0.3881
YGR135W	YFR050C	YFR004W	p	p	-0.3881
YGR135W	YFR050C	YGL011C	p	p	-0.3881
YGR135W	YFR050C	YMR314W	p	p	-0.3881
YGR135W	YFR050C	YOL038W	p	p	-0.3881
YGR135W	YFR050C	YOR157C	p	p	-0.3881
YGR135W	YFR050C	YOR261C	p	p	-0.3881
YGR135W	YFR050C	YOR362C	p	p	-0.3881
YGR135W	YFR050C	YPR103W	p	p	-0.3881
YGR135W	YFR052W	YBR049C	tu	tu	-0.3334
YGR135W	YFR052W	YDL020C	tu	p	-0.3334
YGR135W	YFR052W	YDL020C	tu	tu	-0.3334
YGR135W	YFR052W	YER012W	p	p	-0.3334
YGR135W	YFR052W	YFR004W	p	p	-0.3334
YGR135W	YFR052W	YHL030W	p	p	-0.3334
YGR135W	YFR052W	YOR261C	p	p	-0.3334
YGR140W	YDR392W	YDR510W	p	td	-0.1591
YGR144W	YBR157C	YOR028C	tu	tu	-0.3748
YGR147C	YER094C	YBR049C	tu	tu	-0.159
YGR148C	YER031C	YNL216W	tu	tu	-0.1691
YGR152C	YER155C	YLR229C	p	p	-0.1488
YGR155W	YDR123C	YBR160W	p	ku	-0.1556
YGR155W	YDR123C	YBR160W	p	p	-0.1556
YGR155W	YDR477W	YER040W	tu	kd	-0.165
YGR155W	YDR477W	YER040W	tu	p	-0.165
YGR156W	YAL043C	YDR195W	p	p	-0.405
YGR156W	YAL043C	YDR301W	p	p	-0.405
YGR156W	YAL043C	YER133W	p	p	-0.405
YGR156W	YAL043C	YJR093C	p	p	-0.405
YGR156W	YAL043C	YKL018W	p	p	-0.405
YGR156W	YAL043C	YKL059C	p	p	-0.405
YGR156W	YAL043C	YKR002W	p	p	-0.405
YGR156W	YAL043C	YLR115W	p	p	-0.405
YGR156W	YAL043C	YLR277C	p	p	-0.405
YGR156W	YAL043C	YMR061W	p	p	-0.405
YGR156W	YAL043C	YNL222W	p	p	-0.405
YGR156W	YAL043C	YNL317W	p	p	-0.405
YGR156W	YAL043C	YOR179C	p	p	-0.405
YGR156W	YAL043C	YPR107C	p	p	-0.405
YGR156W	YBR130C	YBR049C	tu	tu	-0.24
YGR156W	YBR170C	YBR049C	tu	tu	-0.1732
YGR156W	YGL044C	YBR049C	tu	tu	-0.405
YGR156W	YGL044C	YDR301W	p	p	-0.405
YGR156W	YGL044C	YGR047C	p	p	-0.405
YGR156W	YGL044C	YMR061W	p	p	-0.405
YGR157W	YBR029C	YOL108C	tu	tu	-0.308
YGR157W	YDR123C	YOL108C	tu	p	-0.271
YGR157W	YDR308C	YCR084C	tu	p	-0.1657
YGR158C	YCR077C	YJR022W	p	p	-0.3229
YGR161C	YDR477W	YBR112C	tu	kd	-0.3001
YGR161C	YDR477W	YFL021W	tu	kd	-0.3001
YGR163W	YFL045C	YPL235W	p	p	-0.1379
YGR166W	YBR254C	YDR407C	p	p	-0.5433
YGR166W	YBR254C	YDR472W	p	p	-0.5433
YGR166W	YBR254C	YEL048C	p	p	-0.5433
YGR166W	YBR254C	YKR068C	p	p	-0.5433
YGR166W	YBR254C	YML077W	p	p	-0.5433
YGR166W	YBR254C	YMR218C	p	p	-0.5433
YGR166W	YBR254C	YOR115C	p	p	-0.5433
YGR172C	YDR108W	YFL038C	p	p	-0.3738
YGR172C	YEL051W	YBR049C	tu	tu	-0.1525
YGR178C	YER112W	YDL160C	p	p	-0.1299
YGR178C	YER112W	YER165W	p	p	-0.1299
YGR179C	YCR086W	YAL034W-A	p	p	-0.1359
YGR179C	YCR086W	YIR010W	p	p	-0.1359
YGR179C	YCR086W	YPL233W	p	p	-0.1359
YGR179C	YDL139C	YGR140W	p	p	-0.4825
YGR179C	YDL139C	YKL049C	p	p	-0.4825
YGR179C	YDR207C	YLR315W	p	td	-0.4299
YGR179C	YDR207C	YPL018W	p	td	-0.4299
YGR179C	YDR254W	YAL034W-A	p	p	-0.5819
YGR179C	YDR254W	YBR107C	p	p	-0.5819
YGR179C	YDR254W	YBR211C	p	p	-0.5819
YGR179C	YDR254W	YGR140W	p	p	-0.5819
YGR179C	YDR254W	YIR010W	p	p	-0.5819
YGR179C	YDR254W	YJR135C	p	p	-0.5819
YGR179C	YDR254W	YLR315W	p	p	-0.5819
YGR179C	YDR254W	YPL018W	p	p	-0.5819
YGR179C	YDR254W	YPL233W	p	p	-0.5819
YGR179C	YDR254W	YPR046W	p	p	-0.5819
YGR179C	YDR318W	YAL034W-A	p	p	-0.367
YGR179C	YDR318W	YBR211C	p	p	-0.367
YGR179C	YDR318W	YIR010W	p	p	-0.367
YGR179C	YDR318W	YPL018W	p	p	-0.367
YGR179C	YDR318W	YPR046W	p	p	-0.367
YGR179C	YDR383C	YBR211C	p	p	-0.6644
YGR179C	YDR383C	YIR010W	p	p	-0.6644
YGR179C	YDR383C	YLR315W	p	p	-0.6644
YGR179C	YDR383C	YPR046W	p	p	-0.6644
YGR179C	YGL093W	YAL034W-A	p	p	-0.6502
YGR179C	YGL093W	YIR010W	p	p	-0.6502
YGR179C	YGL093W	YLR315W	p	p	-0.6502
