oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YMR229C	YJL010C	protein-protein	p
YMR229C	YJL109C	protein-protein	p
YMR229C	YJR002W	protein-protein	p
YMR229C	YKL172W	protein-protein	p
YMR229C	YKR081C	protein-protein	p
YMR229C	YLL011W	protein-protein	p
YMR229C	YLR175W	protein-protein	p
YMR229C	YLR276C	protein-protein	p
YMR229C	YMR049C	protein-protein	p
YMR229C	YMR290C	protein-protein	p
YMR229C	YNL002C	protein-protein	p
YMR229C	YNL061W	protein-protein	p
YMR229C	YNL308C	protein-protein	p
YMR229C	YOL041C	protein-protein	p
YMR229C	YOL077C	protein-protein	p
YMR229C	YOR078W	protein-protein	p
YMR229C	YOR206W	protein-protein	p
YMR229C	YOR272W	protein-protein	p
YMR229C	YOR294W	protein-protein	p
YMR229C	YOR310C	protein-protein	p
YMR229C	YPL012W	protein-protein	p
YMR229C	YPL043W	protein-protein	p
YMR229C	YPL126W	protein-protein	p
YMR229C	YPL209C	protein-protein	p
YMR229C	YPL217C	protein-protein	p
YMR229C	YPR112C	protein-protein	p
YMR229C	YPR137W	protein-protein	p
YMR231W	YAL002W	protein-protein	p
YMR231W	YBR082C	protein-protein	p
YMR231W	YDL077C	protein-protein	p
YMR231W	YDR080W	protein-protein	p
YMR231W	YDR323C	protein-protein	p
YMR231W	YDR495C	protein-protein	p
YMR231W	YGL212W	protein-protein	p
YMR231W	YLR148W	protein-protein	p
YMR231W	YLR396C	protein-protein	p
YMR231W	YML001W	protein-protein	p
YMR231W	YNL030W	protein-protein	p
YMR231W	YOR106W	protein-protein	p
YMR231W	YPL045W	protein-protein	p
YMR232W	YCR009C	protein-protein	p
YMR233W	YDR510W	protein-protein	p
YMR233W	YLL022C	protein-protein	p
YMR235C	YDR192C	protein-protein	p
YMR235C	YDR510W	protein-protein	p
YMR235C	YGR218W	protein-protein	p
YMR235C	YIL115C	protein-protein	p
YMR235C	YLR293C	protein-protein	p
YMR235C	YMR047C	protein-protein	p
YMR236W	YBR010W	protein-protein	p
YMR236W	YBR081C	protein-protein	p
YMR236W	YBR198C	protein-protein	p
YMR236W	YCR042C	protein-protein	p
YMR236W	YDR145W	protein-protein	p
YMR236W	YDR167W	protein-protein	p
YMR236W	YDR176W	protein-protein	p
YMR236W	YDR392W	protein-protein	p
YMR236W	YDR448W	protein-protein	p
YMR236W	YEL009C	protein-protein	p
YMR236W	YER148W	protein-protein	p
YMR236W	YGL066W	protein-protein	p
YMR236W	YGL112C	protein-protein	p
YMR236W	YGR252W	protein-protein	p
YMR236W	YGR274C	protein-protein	p
YMR236W	YHR099W	protein-protein	p
YMR236W	YLR055C	protein-protein	p
YMR236W	YML015C	protein-protein	p
YMR236W	YML098W	protein-protein	p
YMR236W	YML114C	protein-protein	p
YMR236W	YMR005W	protein-protein	p
YMR236W	YMR223W	protein-protein	p
YMR236W	YMR227C	protein-protein	p
YMR236W	YNL031C	protein-protein	p
YMR236W	YOL148C	protein-protein	p
YMR236W	YPL011C	protein-protein	p
YMR236W	YPL047W	protein-protein	p
YMR236W	YPL129W	protein-protein	p
YMR236W	YPL254W	protein-protein	p
YMR237W	YBR023C	protein-protein	p
YMR237W	YDL192W	protein-protein	p
YMR237W	YDR381W	protein-protein	p
YMR237W	YJL099W	protein-protein	p
YMR237W	YKR027W	protein-protein	p
YMR237W	YLR330W	protein-protein	p
YMR237W	YOL086C	protein-protein	p
YMR237W	YOR299W	protein-protein	p
YMR238W	YLR350W	protein-protein	p
YMR239C	snR47	protein-protein	p
YMR239C	YDL014W	protein-protein	p
YMR239C	YGR092W	protein-protein	p
YMR239C	YHR089C	protein-protein	p
YMR239C	YLR430W	protein-protein	p
YMR239C	YNL189W	protein-protein	p
YMR239C	YNL251C	protein-protein	p
YMR240C	YER172C	protein-protein	p
YMR240C	YIR005W	protein-protein	p
YMR240C	YKL074C	protein-protein	p
YMR240C	YLL036C	protein-protein	p
YMR240C	YLR117C	protein-protein	p
YMR240C	YML049C	protein-protein	p
YMR240C	YMR288W	protein-protein	p
YMR240C	YOR308C	protein-protein	p
YMR240C	YOR319W	protein-protein	p
YMR240C	YPL213W	protein-protein	p
YMR240C	YPR094W	protein-protein	p
YMR242C	YLR366W	protein-protein	p
YMR243C	YLR248W	protein-protein	p
YMR246W	YBR041W	protein-protein	p
YMR246W	YGL195W	protein-protein	p
YMR246W	YLR304C	protein-protein	p
YMR247C	YPL009C	protein-protein	p
YMR250W	YBR109C	protein-protein	p
YMR255W	YDL207W	protein-protein	p
YMR255W	YDR192C	protein-protein	p
YMR255W	YGL122C	protein-protein	p
YMR255W	YMR273C	protein-protein	p
YMR255W	YOR046C	protein-protein	p
YMR257C	YLR178C	protein-protein	p
YMR258C	YDR328C	protein-protein	p
YMR258C	YKR014C	protein-protein	p
YMR259C	YBR061C	protein-protein	p
YMR259C	YOR042W	protein-protein	p
YMR260C	YAL035W	protein-protein	p
YMR260C	YBR079C	protein-protein	p
YMR261C	YBR126C	protein-protein	p
YMR261C	YDR074W	protein-protein	p
YMR261C	YML100W	protein-protein	p
YMR263W	YAL013W	protein-protein	p
YMR263W	YBR095C	protein-protein	p
YMR263W	YIL084C	protein-protein	p
YMR263W	YNL097C	protein-protein	p
YMR263W	YNL330C	protein-protein	p
YMR263W	YOL004W	protein-protein	p
YMR263W	YPL139C	protein-protein	p
YMR263W	YPL181W	protein-protein	p
YMR264W	YHR039C-A	protein-protein	p
YMR264W	YIL030C	protein-protein	p
YMR264W	YMR022W	protein-protein	p
YMR268C	YBL026W	protein-protein	p
YMR268C	YDR378C	protein-protein	p
YMR268C	YER112W	protein-protein	p
YMR268C	YER146W	protein-protein	p
YMR268C	YJR022W	protein-protein	p
YMR268C	YLR438C-A	protein-protein	p
YMR268C	YNL147W	protein-protein	p
YMR269W	YJL148W	protein-protein	p
YMR270C	YBL025W	protein-protein	p
YMR270C	YER148W	protein-protein	p
YMR270C	YFR028C	protein-protein	p
YMR270C	YJL025W	protein-protein	p
YMR270C	YLR141W	protein-protein	p
YMR271C	YML106W	protein-protein	p
YMR272C	YHR007C	protein-protein	p
YMR273C	YAL016W	protein-protein	p
YMR273C	YDL134C	protein-protein	p
YMR273C	YDL188C	protein-protein	p
YMR273C	YEL024W	protein-protein	p
YMR273C	YGL190C	protein-protein	p
YMR273C	YMR255W	protein-protein	p
YMR273C	YOR046C	protein-protein	p
YMR275C	YER125W	protein-protein	p
YMR275C	YLL039C	protein-protein	p
YMR276W	YBL057C	protein-protein	p
YMR276W	YDL190C	protein-protein	p
YMR276W	YDR427W	protein-protein	p
YMR276W	YEL037C	protein-protein	p
YMR276W	YER012W	protein-protein	p
YMR276W	YFR004W	protein-protein	p
YMR276W	YHR027C	protein-protein	p
YMR276W	YHR200W	protein-protein	p
YMR276W	YIL148W	protein-protein	p
YMR276W	YKR094C	protein-protein	p
YMR276W	YLL039C	protein-protein	p
YMR276W	YLR167W	protein-protein	p
YMR276W	YOR117W	protein-protein	p
YMR277W	YDL140C	protein-protein	p
YMR277W	YGR186W	protein-protein	p
YMR277W	YLL039C	protein-protein	p
YMR277W	YNL251C	protein-protein	p
YMR280C	YGL105W	protein-protein	p
YMR280C	YJL089W	protein-protein	p
YMR280C	YMR109W	protein-protein	p
YMR284W	YDR227W	protein-protein	p
YMR284W	YDR510W	protein-protein	p
YMR284W	YLR265C	protein-protein	p
YMR284W	YMR106C	protein-protein	p
YMR287C	YDR388W	protein-protein	p
YMR288W	YAL032C	protein-protein	p
YMR288W	YER172C	protein-protein	p
YMR288W	YLL036C	protein-protein	p
YMR288W	YLR117C	protein-protein	p
YMR288W	YML049C	protein-protein	p
YMR288W	YMR213W	protein-protein	p
YMR288W	YMR240C	protein-protein	p
YMR288W	YNL286W	protein-protein	p
YMR288W	YPL213W	protein-protein	p
YMR288W	YPR094W	protein-protein	p
YMR289W	YLR057W	protein-protein	p
YMR290C	YBR142W	protein-protein	p
YMR290C	YCR057C	protein-protein	p
YMR290C	YER006W	protein-protein	p
YMR290C	YGR103W	protein-protein	p
YMR290C	YHR052W	protein-protein	p
YMR290C	YHR066W	protein-protein	p
YMR290C	YHR197W	protein-protein	p
YMR290C	YKL009W	protein-protein	p
YMR290C	YKL117W	protein-protein	p
YMR290C	YKR081C	protein-protein	p
YMR290C	YMR229C	protein-protein	p
YMR290C	YNL002C	protein-protein	p
YMR290C	YOR310C	protein-protein	p
YMR290C	YPL093W	protein-protein	p
YMR290C	YPR016C	protein-protein	p
YMR291W	YDR263C	protein-protein	p
YMR291W	YGL210W	protein-protein	p
YMR291W	YMR139W	protein-protein	p
YMR292W	YOR165W	protein-protein	p
YMR293C	YBL080C	protein-protein	p
YMR294W	YDR106W	protein-protein	p
YMR294W	YGR229C	protein-protein	p
YMR294W	YHR129C	protein-protein	p
YMR294W	YLL049W	protein-protein	p
YMR294W	YPL174C	protein-protein	p
YMR296C	YBR058C-A	protein-protein	p
YMR296C	YDR062W	protein-protein	p
YMR296C	YGR038W	protein-protein	p
YMR296C	YKL212W	protein-protein	p
YMR296C	YLR350W	protein-protein	p
YMR297W	YBR201W	protein-protein	p
YMR297W	YDR057W	protein-protein	p
YMR297W	YHR079C	protein-protein	p
YMR297W	YLL039C	protein-protein	p
YMR297W	YLR178C	protein-protein	p
YMR297W	YLR207W	protein-protein	p
YMR297W	YOL013C	protein-protein	p
YMR297W	YPL236C	protein-protein	p
YMR298W	YHL003C	protein-protein	p
YMR298W	YKL008C	protein-protein	p
YMR298W	YKR039W	protein-protein	p
YMR299C	YKR054C	protein-protein	p
YMR299C	YLR204W	protein-protein	p
YMR303C	YER125W	protein-protein	p
YMR304W	YBL048W	protein-protein	p
YMR304W	YDR538W	protein-protein	p
YMR304W	YGL003C	protein-protein	p
YMR304W	YIL030C	protein-protein	p
YMR304W	YKL012W	protein-protein	p
YMR304W	YLL039C	protein-protein	p
YMR304W	YLR436C	protein-protein	p
YMR304W	YNL329C	protein-protein	p
YMR307W	YAL053W	protein-protein	p
YMR307W	YDL042C	protein-protein	p
YMR307W	YKL190W	protein-protein	p
YMR308C	YAL059W	protein-protein	p
YMR308C	YBR009C	protein-protein	p
YMR308C	YBR010W	protein-protein	p
YMR308C	YDL014W	protein-protein	p
YMR308C	YDL227C	protein-protein	p
YMR308C	YDR101C	protein-protein	p
YMR308C	YDR224C	protein-protein	p
YMR308C	YDR225W	protein-protein	p
YMR308C	YDR381W	protein-protein	p
YMR308C	YER063W	protein-protein	p
YMR308C	YER148W	protein-protein	p
YMR308C	YFR002W	protein-protein	p
YMR308C	YFR034C	protein-protein	p
YMR308C	YGL013C	protein-protein	p
YMR308C	YGL092W	protein-protein	p
YMR308C	YGL172W	protein-protein	p
YMR308C	YGR119C	protein-protein	p
YMR308C	YHR084W	protein-protein	p
YMR308C	YHR152W	protein-protein	p
YMR308C	YJL041W	protein-protein	p
YMR308C	YJL122W	protein-protein	p
YMR308C	YKL068W	protein-protein	p
YMR308C	YLL011W	protein-protein	p
YMR308C	YLL024C	protein-protein	p
YMR308C	YLR293C	protein-protein	p
YMR308C	YLR335W	protein-protein	p
YMR308C	YLR347C	protein-protein	p
YMR308C	YML007W	protein-protein	p
YMR308C	YMR047C	protein-protein	p
YMR308C	YMR153W	protein-protein	p
YMR308C	YNL030W	protein-protein	p
YMR308C	YNL031C	protein-protein	p
YMR308C	YOL127W	protein-protein	p
YMR308C	YOR098C	protein-protein	p
YMR308C	YOR185C	protein-protein	p
YMR308C	YPL012W	protein-protein	p
YMR308C	YPL020C	protein-protein	p
YMR308C	YPR093C	protein-protein	p
YMR309C	YAL035W	protein-protein	p
YMR309C	YBR079C	protein-protein	p
YMR309C	YDR404C	protein-protein	p
YMR309C	YDR429C	protein-protein	p
YMR309C	YJL140W	protein-protein	p
YMR309C	YLR192C	protein-protein	p
YMR309C	YMR116C	protein-protein	p
YMR309C	YMR146C	protein-protein	p
YMR309C	YNL244C	protein-protein	p
YMR309C	YOR361C	protein-protein	p
YMR309C	YPL237W	protein-protein	p
YMR309C	YPR041W	protein-protein	p
YMR310C	YDR143C	protein-protein	p
YMR310C	YGR283C	protein-protein	p
YMR311C	YER133W	protein-protein	p
YMR311C	YPL031C	protein-protein	p
YMR312W	YGL237C	protein-protein	p
YMR312W	YGR200C	protein-protein	p
YMR312W	YHR187W	protein-protein	p
YMR312W	YLR327C	protein-protein	p
YMR312W	YLR384C	protein-protein	p
YMR312W	YPL086C	protein-protein	p
YMR312W	YPL101W	protein-protein	p
YMR313C	YKL012W	protein-protein	p
YMR314W	YBL041W	protein-protein	p
YMR314W	YBR173C	protein-protein	p
YMR314W	YDL147W	protein-protein	p
YMR314W	YER012W	protein-protein	p
YMR314W	YFR004W	protein-protein	p
YMR314W	YFR050C	protein-protein	p
YMR314W	YGR135W	protein-protein	p
YMR314W	YGR253C	protein-protein	p
YMR314W	YHL030W	protein-protein	p
YMR314W	YHR200W	protein-protein	p
YMR314W	YJL001W	protein-protein	p
YMR314W	YOR261C	protein-protein	p
YMR314W	YOR362C	protein-protein	p
YMR314W	YPR103W	protein-protein	p
YMR315W	YER125W	protein-protein	p
YMR316W	YER125W	protein-protein	p
YMR322C	YDR533C	protein-protein	p
YNL001W	YKR084C	protein-protein	p
YNL002C	YDL031W	protein-protein	p
YNL002C	YDR060W	protein-protein	p
YNL002C	YDR087C	protein-protein	p
YNL002C	YER006W	protein-protein	p
YNL002C	YGL111W	protein-protein	p
YNL002C	YGR103W	protein-protein	p
YNL002C	YGR245C	protein-protein	p
YNL002C	YHR066W	protein-protein	p
YNL002C	YHR197W	protein-protein	p
YNL002C	YJL122W	protein-protein	p
YNL002C	YKL009W	protein-protein	p
YNL002C	YKL172W	protein-protein	p
YNL002C	YKR081C	protein-protein	p
YNL002C	YLR276C	protein-protein	p
YNL002C	YMR229C	protein-protein	p
YNL002C	YMR290C	protein-protein	p
YNL002C	YOL077C	protein-protein	p
YNL002C	YOR272W	protein-protein	p
YNL002C	YPL093W	protein-protein	p
YNL002C	YPR016C	protein-protein	p
YNL002C	YPR143W	protein-protein	p
YNL004W	YCL011C	protein-protein	p
YNL004W	YDL084W	protein-protein	p
YNL004W	YDR138W	protein-protein	p
YNL004W	YDR381W	protein-protein	p
YNL004W	YHR167W	protein-protein	p
YNL004W	YKL139W	protein-protein	p
YNL004W	YML062C	protein-protein	p
YNL004W	YMR216C	protein-protein	p
YNL004W	YNL139C	protein-protein	p
YNL004W	YNL253W	protein-protein	p
YNL004W	YOR160W	protein-protein	p
YNL005C	YDR462W	protein-protein	p
YNL006W	YER093C	protein-protein	p
YNL006W	YHR186C	protein-protein	p
YNL006W	YJL058C	protein-protein	p
YNL006W	YJR066W	protein-protein	p
YNL006W	YKL203C	protein-protein	p
YNL006W	YLR377C	protein-protein	p
YNL006W	YLR403W	protein-protein	p
YNL006W	YMR068W	protein-protein	p
YNL006W	YOL078W	protein-protein	p
YNL006W	YPL180W	protein-protein	p
YNL007C	YAL005C	protein-protein	p
YNL007C	YCL028W	protein-protein	p
YNL007C	YDR477W	protein-protein	p
YNL007C	YGR142W	protein-protein	p
YNL007C	YGR184C	protein-protein	p
YNL007C	YPR158W	protein-protein	p
YNL009W	YER125W	protein-protein	p
YNL009W	YKL117W	protein-protein	p
YNL014W	YOR117W	protein-protein	p
YNL016W	YGL049C	protein-protein	p
YNL016W	YGL122C	protein-protein	p
YNL016W	YGR162W	protein-protein	p
YNL016W	YIR001C	protein-protein	p
YNL020C	YBL007C	protein-protein	p
YNL020C	YCR088W	protein-protein	p
YNL020C	YGR241C	protein-protein	p
YNL020C	YIR006C	protein-protein	p
YNL020C	YNL243W	protein-protein	p
YNL021W	YCR084C	protein-protein	p
YNL021W	YDR295C	protein-protein	p
YNL021W	YDR510W	protein-protein	p
YNL021W	YKL134C	protein-protein	p
YNL021W	YOL004W	protein-protein	p
YNL021W	YOL012C	protein-protein	p
YNL021W	YOL090W	protein-protein	p
YNL021W	YPR179C	protein-protein	p
YNL023C	YIL161W	protein-protein	p
YNL023C	YNL135C	protein-protein	p
YNL024C	YKR039W	protein-protein	p
YNL025C	YAL021C	protein-protein	p
YNL025C	YCR081W	protein-protein	p
YNL025C	YCR093W	protein-protein	p
YNL025C	YDL165W	protein-protein	p
YNL025C	YDR477W	protein-protein	p
YNL025C	YER068W	protein-protein	p
YNL025C	YGR097W	protein-protein	p
YNL025C	YGR104C	protein-protein	p
YNL025C	YLR261C	protein-protein	p
YNL025C	YLR322W	protein-protein	p
YNL025C	YLR358C	protein-protein	p
YNL025C	YNL236W	protein-protein	p
YNL025C	YOL116W	protein-protein	p
YNL025C	YOR140W	protein-protein	p
YNL025C	YPL031C	protein-protein	p
YNL025C	YPL042C	protein-protein	p
YNL025C	YPL248C	protein-protein	p
YNL026W	YAL010C	protein-protein	p
YNL026W	YHR083W	protein-protein	p
YNL026W	YKR016W	protein-protein	p
YNL026W	YMR203W	protein-protein	p
YNL026W	YNL055C	protein-protein	p
YNL027W	YJL164C	protein-protein	p
YNL027W	YJR132W	protein-protein	p
YNL027W	YPL031C	protein-protein	p
YNL027W	YPL204W	protein-protein	p
YNL030W	YBL003C	protein-protein	p
YNL030W	YBR009C	protein-protein	p
YNL030W	YBR010W	protein-protein	p
YNL030W	YBR034C	protein-protein	p
YNL030W	YBR089C-A	protein-protein	p
YNL030W	YBR245C	protein-protein	p
YNL030W	YCR052W	protein-protein	p
YNL030W	YDL042C	protein-protein	p
YNL030W	YDL139C	protein-protein	p
YNL030W	YDL156W	protein-protein	p
YNL030W	YDR224C	protein-protein	p
YNL030W	YDR225W	protein-protein	p
YNL030W	YDR227W	protein-protein	p
YNL030W	YDR266C	protein-protein	p
YNL030W	YDR510W	protein-protein	p
YNL030W	YEL056W	protein-protein	p
YNL030W	YER110C	protein-protein	p
YNL030W	YFL024C	protein-protein	p
YNL030W	YFL049W	protein-protein	p
YNL030W	YFR037C	protein-protein	p
YNL030W	YGL097W	protein-protein	p
YNL030W	YGL131C	protein-protein	p
YNL030W	YGL133W	protein-protein	p
YNL030W	YGL150C	protein-protein	p
YNL030W	YGL190C	protein-protein	p
YNL030W	YGR056W	protein-protein	p
YNL030W	YGR104C	protein-protein	p
YNL030W	YGR252W	protein-protein	p
YNL030W	YGR275W	protein-protein	p
YNL030W	YHR056C	protein-protein	p
YNL030W	YIL126W	protein-protein	p
YNL030W	YJL081C	protein-protein	p
YNL030W	YJL115W	protein-protein	p
YNL030W	YJL168C	protein-protein	p
YNL030W	YJL176C	protein-protein	p
YNL030W	YKL049C	protein-protein	p
YNL030W	YKR008W	protein-protein	p
YNL030W	YKR017C	protein-protein	p
YNL030W	YKR029C	protein-protein	p
YNL030W	YLL022C	protein-protein	p
YNL030W	YLL039C	protein-protein	p
YNL030W	YLR033W	protein-protein	p
YNL030W	YLR071C	protein-protein	p
YNL030W	YLR141W	protein-protein	p
YNL030W	YLR321C	protein-protein	p
YNL030W	YLR357W	protein-protein	p
YNL030W	YLR399C	protein-protein	p
YNL030W	YLR442C	protein-protein	p
YNL030W	YLR449W	protein-protein	p
YNL030W	YML065W	protein-protein	p
YNL030W	YML069W	protein-protein	p
YNL030W	YML102W	protein-protein	p
YNL030W	YML127W	protein-protein	p
YNL030W	YMR033W	protein-protein	p
YNL030W	YMR072W	protein-protein	p
YNL030W	YMR091C	protein-protein	p
YNL030W	YMR127C	protein-protein	p
YNL030W	YMR176W	protein-protein	p
YNL030W	YMR231W	protein-protein	p
YNL030W	YMR308C	protein-protein	p
YNL030W	YNL031C	protein-protein	p
YNL030W	YNL206C	protein-protein	p
YNL030W	YNL246W	protein-protein	p
YNL030W	YNR023W	protein-protein	p
YNL030W	YOL012C	protein-protein	p
YNL030W	YOR039W	protein-protein	p
YNL030W	YOR202W	protein-protein	p
YNL030W	YOR244W	protein-protein	p
YNL030W	YOR290C	protein-protein	p
YNL030W	YOR303W	protein-protein	p
YNL030W	YOR304W	protein-protein	p
YNL030W	YPL001W	protein-protein	p
YNL030W	YPL016W	protein-protein	p
YNL030W	YPL129W	protein-protein	p
YNL030W	YPR018W	protein-protein	p
YNL030W	YPR070W	protein-protein	p
YNL031C	YAR002W	protein-protein	p
YNL031C	YAR003W	protein-protein	p
YNL031C	YAR007C	protein-protein	p
YNL031C	YBL003C	protein-protein	p
YNL031C	YBL052C	protein-protein	p
YNL031C	YBR009C	protein-protein	p
YNL031C	YBR010W	protein-protein	p
YNL031C	YBR081C	protein-protein	p
YNL031C	YBR089C-A	protein-protein	p
YNL031C	YBR175W	protein-protein	p
YNL031C	YBR195C	protein-protein	p
YNL031C	YBR198C	protein-protein	p
YNL031C	YBR289W	protein-protein	p
YNL031C	YCL010C	protein-protein	p
YNL031C	YDL042C	protein-protein	p
YNL031C	YDL156W	protein-protein	p
YNL031C	YDR099W	protein-protein	p
YNL031C	YDR176W	protein-protein	p
YNL031C	YDR224C	protein-protein	p
YNL031C	YDR225W	protein-protein	p
YNL031C	YDR227W	protein-protein	p
YNL031C	YDR440W	protein-protein	p
YNL031C	YDR469W	protein-protein	p
YNL031C	YEL056W	protein-protein	p
YNL031C	YER051W	protein-protein	p
YNL031C	YER110C	protein-protein	p
YNL031C	YER169W	protein-protein	p
YNL031C	YFL024C	protein-protein	p
YNL031C	YFL049W	protein-protein	p
YNL031C	YFR037C	protein-protein	p
YNL031C	YGL066W	protein-protein	p
YNL031C	YGL097W	protein-protein	p
YNL031C	YGL131C	protein-protein	p
YNL031C	YGL150C	protein-protein	p
YNL031C	YGL207W	protein-protein	p
YNL031C	YGR056W	protein-protein	p
YNL031C	YGR252W	protein-protein	p
YNL031C	YGR270W	protein-protein	p
YNL031C	YGR275W	protein-protein	p
YNL031C	YHR090C	protein-protein	p
YNL031C	YHR099W	protein-protein	p
YNL031C	YHR119W	protein-protein	p
YNL031C	YIL126W	protein-protein	p
YNL031C	YJL081C	protein-protein	p
YNL031C	YJL115W	protein-protein	p
YNL031C	YJL168C	protein-protein	p
YNL031C	YJL176C	protein-protein	p
YNL031C	YJR082C	protein-protein	p
YNL031C	YJR119C	protein-protein	p
YNL031C	YKL005C	protein-protein	p
YNL031C	YKL018W	protein-protein	p
YNL031C	YKL049C	protein-protein	p
YNL031C	YKR008W	protein-protein	p
YNL031C	YKR029C	protein-protein	p
YNL031C	YLL002W	protein-protein	p
YNL031C	YLL022C	protein-protein	p
YNL031C	YLR015W	protein-protein	p
YNL031C	YLR033W	protein-protein	p
YNL031C	YLR071C	protein-protein	p
YNL031C	YLR141W	protein-protein	p
YNL031C	YLR357W	protein-protein	p
YNL031C	YLR399C	protein-protein	p
YNL031C	YLR442C	protein-protein	p
YNL031C	YLR449W	protein-protein	p
YNL031C	YML065W	protein-protein	p
YNL031C	YML069W	protein-protein	p
YNL031C	YML102W	protein-protein	p
YNL031C	YML127W	protein-protein	p
YNL031C	YMR033W	protein-protein	p
YNL031C	YMR075W	protein-protein	p
YNL031C	YMR106C	protein-protein	p
YNL031C	YMR236W	protein-protein	p
YNL031C	YMR308C	protein-protein	p
YNL031C	YNL030W	protein-protein	p
YNL031C	YNL054W	protein-protein	p
YNL031C	YNL097C	protein-protein	p
YNL031C	YNL167C	protein-protein	p
YNL031C	YNL206C	protein-protein	p
YNL031C	YNL246W	protein-protein	p
YNL031C	YNL330C	protein-protein	p
YNL031C	YOL004W	protein-protein	p
YNL031C	YOL012C	protein-protein	p
YNL031C	YOR064C	protein-protein	p
YNL031C	YOR123C	protein-protein	p
YNL031C	YOR244W	protein-protein	p
YNL031C	YOR290C	protein-protein	p
YNL031C	YPL001W	protein-protein	p
YNL031C	YPL016W	protein-protein	p
YNL031C	YPL047W	protein-protein	p
YNL031C	YPL127C	protein-protein	p
YNL031C	YPL129W	protein-protein	p
YNL031C	YPL138C	protein-protein	p
YNL031C	YPL139C	protein-protein	p
YNL031C	YPL181W	protein-protein	p
YNL031C	YPL209C	protein-protein	p
YNL031C	YPR018W	protein-protein	p
YNL031C	YPR023C	protein-protein	p
YNL031C	YPR031W	protein-protein	p
YNL032W	YNL056W	protein-protein	p
YNL032W	YNL099C	protein-protein	p
YNL035C	YDR287W	protein-protein	p
YNL037C	YOR136W	protein-protein	p
YNL039W	YER148W	protein-protein	p
YNL039W	YGR047C	protein-protein	p
YNL039W	YGR246C	protein-protein	p
YNL041C	YER157W	protein-protein	p
YNL041C	YGL005C	protein-protein	p
YNL041C	YGL223C	protein-protein	p
YNL041C	YGR120C	protein-protein	p
YNL041C	YLR026C	protein-protein	p
YNL041C	YLR262C	protein-protein	p
YNL041C	YML071C	protein-protein	p
YNL041C	YNL051W	protein-protein	p
YNL042W	YBR160W	protein-protein	p
YNL042W	YDR510W	protein-protein	p
YNL042W	YMR043W	protein-protein	p
YNL044W	YBR264C	protein-protein	p
YNL044W	YDR233C	protein-protein	p
YNL044W	YDR313C	protein-protein	p
YNL044W	YDR468C	protein-protein	p
YNL044W	YER031C	protein-protein	p
YNL044W	YFL005W	protein-protein	p
YNL044W	YFL038C	protein-protein	p
YNL044W	YGL210W	protein-protein	p
YNL044W	YGR172C	protein-protein	p
YNL044W	YKR014C	protein-protein	p
YNL044W	YLR026C	protein-protein	p
YNL044W	YLR262C	protein-protein	p
YNL044W	YNL263C	protein-protein	p
YNL044W	YNL304W	protein-protein	p
YNL045W	YER125W	protein-protein	p
YNL045W	YIL030C	protein-protein	p
YNL045W	YKL012W	protein-protein	p
YNL047C	YBR270C	protein-protein	p
YNL047C	YFR024C-A	protein-protein	p
YNL047C	YIL105C	protein-protein	p
YNL047C	YJL058C	protein-protein	p
YNL047C	YKL203C	protein-protein	p
YNL047C	YLR433C	protein-protein	p
YNL047C	YML057W	protein-protein	p
YNL047C	YMR068W	protein-protein	p
YNL049C	YDR192C	protein-protein	p
YNL049C	YDR517W	protein-protein	p
YNL049C	YLR026C	protein-protein	p
YNL049C	YPL085W	protein-protein	p
YNL049C	YPR181C	protein-protein	p
YNL050C	YJR022W	protein-protein	p
YNL050C	YLR194C	protein-protein	p
YNL051W	YER157W	protein-protein	p
YNL051W	YGL005C	protein-protein	p
YNL051W	YGL223C	protein-protein	p
YNL051W	YGR120C	protein-protein	p
YNL051W	YML071C	protein-protein	p
YNL051W	YNL041C	protein-protein	p
YNL051W	YPL240C	protein-protein	p
YNL051W	YPR105C	protein-protein	p
YNL052W	YBL030C	protein-protein	p
YNL052W	YBL045C	protein-protein	p
YNL052W	YGL187C	protein-protein	p
YNL052W	YGR112W	protein-protein	p
YNL053W	YBL016W	protein-protein	p
YNL053W	YGR040W	protein-protein	p
YNL053W	YHR030C	protein-protein	p
YNL053W	YKL161C	protein-protein	p
YNL054W	YBR010W	protein-protein	p
YNL054W	YLR386W	protein-protein	p
YNL054W	YNL031C	protein-protein	p
YNL055C	YCL057C-A	protein-protein	p
YNL055C	YDR477W	protein-protein	p
YNL055C	YKR016W	protein-protein	p
YNL055C	YMR203W	protein-protein	p
YNL055C	YNL026W	protein-protein	p
YNL055C	YNL121C	protein-protein	p
YNL056W	YNL032W	protein-protein	p
YNL056W	YNL099C	protein-protein	p
YNL058C	YBR160W	protein-protein	p
YNL059C	YER092W	protein-protein	p
YNL059C	YFL039C	protein-protein	p
YNL059C	YGL150C	protein-protein	p
YNL059C	YJL081C	protein-protein	p
YNL059C	YOR141C	protein-protein	p
YNL059C	YPL129W	protein-protein	p
YNL059C	YPL235W	protein-protein	p
YNL061W	YDL031W	protein-protein	p
YNL061W	YDR060W	protein-protein	p
YNL061W	YDR087C	protein-protein	p
YNL061W	YDR381W	protein-protein	p
YNL061W	YER006W	protein-protein	p
YNL061W	YGL111W	protein-protein	p
YNL061W	YHR052W	protein-protein	p
YNL061W	YHR066W	protein-protein	p
YNL061W	YKL009W	protein-protein	p
YNL061W	YKL014C	protein-protein	p
