oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YHR084W	YNL166C	transcription factor-target down	td
YHR084W	YNL279W	transcription factor-target down	td
YHR084W	YNL280C	transcription factor-target down	td
YHR084W	YNL283C	transcription factor-target down	td
YHR084W	YOR077W	transcription factor-target down	td
YHR084W	YOR092W	transcription factor-target down	td
YHR084W	YOR225W	transcription factor-target down	td
YHR084W	YOR247W	transcription factor-target down	td
YHR084W	YOR248W	transcription factor-target down	td
YHR084W	YOR343C	transcription factor-target down	td
YHR084W	YPL049C	transcription factor-target up	tu
YHR084W	YPL114W	transcription factor-target down	td
YHR084W	YPL156C	transcription factor-target down	td
YHR084W	YPR002C-A	transcription factor-target down	td
YHR086W	YPL049C	transcription factor-target up	tu
YHR087W	YGL013C	transcription factor-target up	tu
YHR087W	YKL062W	transcription factor-target up	tu
YHR089C	YJR060W	transcription factor-target up	tu
YHR090C	YIL131C	transcription factor-target up	tu
YHR090C	YKL112W	transcription factor-target up	tu
YHR091C	YBR182C	transcription factor-target up	tu
YHR091C	YGL013C	transcription factor-target up	tu
YHR091C	YIR018W	transcription factor-target up	tu
YHR091C	YLR013W	transcription factor-target up	tu
YHR091C	YMR182C	transcription factor-target up	tu
YHR091C	YPL248C	transcription factor-target up	tu
YHR094C	YKL038W	transcription factor-target up	tu
YHR094C	YNL167C	transcription factor-target up	tu
YHR094C	YPL254W	transcription factor-target up	tu
YHR095W	YNL167C	transcription factor-target up	tu
YHR096C	YKL032C	transcription factor-target up	tu
YHR096C	YNL167C	transcription factor-target up	tu
YHR096C	YNL216W	transcription factor-target up	tu
YHR097C	YBR049C	transcription factor-target up	tu
YHR097C	YBR112C	transcription factor-target up	tu
YHR098C	YDR207C	transcription factor-target up	tu
YHR098C	YJR060W	transcription factor-target up	tu
YHR098C	YMR043W	transcription factor-target up	tu
YHR099W	YJR060W	transcription factor-target up	tu
YHR099W	YMR043W	transcription factor-target up	tu
YHR104W	YGL073W	transcription factor-target up	tu
YHR108W	YER040W	transcription factor-target up	tu
YHR112C	YDR253C	transcription factor-target up	tu
YHR112C	YOR344C	transcription factor-target up	tu
YHR113W	YDR253C	transcription factor-target up	tu
YHR115C	YKL112W	transcription factor-target up	tu
YHR116W	YKL112W	transcription factor-target up	tu
YHR122W	YNL216W	transcription factor-target up	tu
YHR123W	YDR146C	transcription factor-target up	tu
YHR123W	YOL108C	transcription factor-target up	tu
YHR124W	YBR069C	transcription factor-target down	td
YHR124W	YDR084C	transcription factor-target down	td
YHR124W	YEL016C	transcription factor-target down	td
YHR124W	YER088C	transcription factor-target down	td
YHR124W	YJL160C	transcription factor-target down	td
YHR124W	YKL121W	transcription factor-target down	td
YHR124W	YMR079W	transcription factor-target down	td
YHR124W	YOL050C	transcription factor-target down	td
YHR126C	YDR310C	transcription factor-target up	tu
YHR127W	YDR259C	transcription factor-target up	tu
YHR128W	YDR520C	transcription factor-target up	tu
YHR128W	YOR028C	transcription factor-target up	tu
YHR131C	YFR034C	transcription factor-target up	tu
YHR135C	YDR421W	transcription factor-target up	tu
YHR136C	YBR049C	transcription factor-target up	tu
YHR136C	YDL106C	transcription factor-target up	tu
YHR136C	YDR216W	transcription factor-target up	tu
YHR136C	YDR253C	transcription factor-target up	tu
YHR136C	YDR421W	transcription factor-target up	tu
YHR136C	YFL021W	transcription factor-target up	tu
YHR136C	YJR060W	transcription factor-target up	tu
YHR136C	YKR034W	transcription factor-target up	tu
YHR136C	YOR344C	transcription factor-target up	tu
YHR137W	YDR207C	transcription factor-target up	tu
YHR137W	YDR216W	transcription factor-target up	tu
YHR137W	YDR421W	transcription factor-target up	tu
YHR137W	YFR034C	transcription factor-target up	tu
YHR137W	YJR060W	transcription factor-target up	tu
YHR138C	YDR043C	transcription factor-target up	tu
YHR138C	YDR146C	transcription factor-target up	tu
YHR138C	YDR421W	transcription factor-target up	tu
YHR138C	YGL192W	transcription factor-target up	tu
YHR139C	YDR421W	transcription factor-target up	tu
YHR139C	YMR037C	transcription factor-target up	tu
YHR139C-A	YDR421W	transcription factor-target up	tu
YHR140W	YDR421W	transcription factor-target up	tu
YHR141C	YGL013C	transcription factor-target up	tu
YHR141C	YIR018W	transcription factor-target up	tu
YHR141C	YNL216W	transcription factor-target up	tu
YHR141C	YPR104C	transcription factor-target up	tu
YHR142W	YGL013C	transcription factor-target up	tu
YHR142W	YIR018W	transcription factor-target up	tu
YHR142W	YNL216W	transcription factor-target up	tu
YHR143W	YIL131C	transcription factor-target up	tu
YHR143W	YLR131C	transcription factor-target up	tu
YHR143W	YNL068C	transcription factor-target up	tu
YHR145C	YJL056C	transcription factor-target up	tu
YHR146W	YBL054W	transcription factor-target up	tu
YHR146W	YBR049C	transcription factor-target up	tu
YHR146W	YER088C	transcription factor-target up	tu
YHR146W	YIL131C	transcription factor-target up	tu
YHR149C	YDL056W	transcription factor-target up	tu
YHR149C	YER111C	transcription factor-target up	tu
YHR149C	YLR182W	transcription factor-target up	tu
YHR150W	YDL056W	transcription factor-target up	tu
YHR150W	YER111C	transcription factor-target up	tu
YHR150W	YLR182W	transcription factor-target up	tu
YHR151C	YDL056W	transcription factor-target up	tu
YHR151C	YMR043W	transcription factor-target up	tu
YHR151C	YNL068C	transcription factor-target up	tu
YHR151C	YOR372C	transcription factor-target up	tu
YHR152W	YBR083W	transcription factor-target up	tu
YHR152W	YDL056W	transcription factor-target up	tu
YHR152W	YHR084W	transcription factor-target up	tu
YHR152W	YMR043W	transcription factor-target up	tu
YHR152W	YNL068C	transcription factor-target up	tu
YHR152W	YOR372C	transcription factor-target up	tu
YHR152W	YPL254W	transcription factor-target up	tu
YHR153C	YBR049C	transcription factor-target up	tu
YHR153C	YDL056W	transcription factor-target up	tu
YHR153C	YDR207C	transcription factor-target up	tu
YHR153C	YLR176C	transcription factor-target up	tu
YHR153C	YLR182W	transcription factor-target up	tu
YHR154W	YBR049C	transcription factor-target up	tu
YHR154W	YCR084C	transcription factor-target up	tu
YHR154W	YDL056W	transcription factor-target up	tu
YHR154W	YLR176C	transcription factor-target up	tu
YHR154W	YLR182W	transcription factor-target up	tu
YHR156C	YBR083W	transcription factor-target up	tu
YHR156C	YHR084W	transcription factor-target up	tu
YHR157W	YDR207C	transcription factor-target up	tu
YHR161C	YEL009C	transcription factor-target up	tu
YHR161C	YKL112W	transcription factor-target up	tu
YHR161C	YPR104C	transcription factor-target up	tu
YHR162W	YCR084C	transcription factor-target up	tu
YHR162W	YDR392W	transcription factor-target up	tu
YHR162W	YEL009C	transcription factor-target up	tu
YHR162W	YKL112W	transcription factor-target up	tu
YHR162W	YPR104C	transcription factor-target up	tu
YHR163W	YHR178W	transcription factor-target up	tu
YHR165C	YKL112W	transcription factor-target up	tu
YHR171W	YGL071W	transcription factor-target up	tu
YHR174W	YDR392W	transcription factor-target up	tu
YHR174W	YHR178W	transcription factor-target up	tu
YHR174W	YNL199C	transcription factor-target up	tu
YHR174W	YPL075W	transcription factor-target up	tu
YHR175W	YER161C	transcription factor-target up	tu
YHR178W	YDR232W	transcription factor-target down	td
YHR178W	YEL041W	transcription factor-target down	td
YHR178W	YER048C	transcription factor-target down	td
YHR178W	YER177W	transcription factor-target down	td
YHR178W	YFL023W	transcription factor-target down	td
YHR178W	YHR163W	transcription factor-target down	td
YHR178W	YHR174W	transcription factor-target down	td
YHR178W	YHR178W	transcription factor-target down	td
YHR178W	YHR178W	transcription factor-target up	tu
YHR178W	YHR183W	transcription factor-target down	td
YHR178W	YJR046W	transcription factor-target down	td
YHR178W	YLR354C	transcription factor-target down	td
YHR178W	YLR375W	transcription factor-target down	td
YHR178W	YMR202W	transcription factor-target down	td
YHR178W	YMR272C	transcription factor-target down	td
YHR178W	YPL279C	transcription factor-target down	td
YHR179W	YBR112C	transcription factor-target up	tu
YHR179W	YCR084C	transcription factor-target up	tu
YHR179W	YDR392W	transcription factor-target up	tu
YHR179W	YML007W	transcription factor-target up	tu
YHR179W	YOR028C	transcription factor-target up	tu
YHR183W	YDR277C	transcription factor-target up	tu
YHR183W	YHR178W	transcription factor-target up	tu
YHR183W	YIL131C	transcription factor-target up	tu
YHR183W	YOR028C	transcription factor-target up	tu
YHR184W	YDR310C	transcription factor-target up	tu
YHR185C	YDR310C	transcription factor-target up	tu
YHR189W	YDR207C	transcription factor-target up	tu
YHR193C	YBR182C	transcription factor-target up	tu
YHR193C	YDL056W	transcription factor-target up	tu
YHR193C	YGL013C	transcription factor-target up	tu
YHR193C	YGL192W	transcription factor-target up	tu
YHR193C	YJL056C	transcription factor-target up	tu
YHR193C	YKL109W	transcription factor-target up	tu
YHR193C	YMR021C	transcription factor-target up	tu
YHR193C	YPL089C	transcription factor-target up	tu
YHR194W	YBR182C	transcription factor-target up	tu
YHR194W	YDL056W	transcription factor-target up	tu
YHR194W	YGL013C	transcription factor-target up	tu
YHR194W	YGL192W	transcription factor-target up	tu
YHR194W	YJL056C	transcription factor-target up	tu
YHR194W	YKL109W	transcription factor-target up	tu
YHR194W	YMR021C	transcription factor-target up	tu
YHR194W	YPL089C	transcription factor-target up	tu
YHR195W	YDL056W	transcription factor-target up	tu
YHR195W	YLR131C	transcription factor-target up	tu
YHR196W	YKL112W	transcription factor-target up	tu
YHR197W	YGL013C	transcription factor-target up	tu
YHR197W	YKL112W	transcription factor-target up	tu
YHR199C	YIL131C	transcription factor-target up	tu
YHR199C	YKL112W	transcription factor-target up	tu
YHR200W	YDL020C	transcription factor-target up	tu
YHR200W	YDL170W	transcription factor-target up	tu
YHR200W	YGL071W	transcription factor-target up	tu
YHR200W	YKL112W	transcription factor-target up	tu
YHR202W	YDR207C	transcription factor-target up	tu
YHR203C	YIR018W	transcription factor-target up	tu
YHR203C	YNL216W	transcription factor-target up	tu
YHR203C	YPR104C	transcription factor-target up	tu
YHR204W	YNL216W	transcription factor-target up	tu
YHR204W	YPR104C	transcription factor-target up	tu
YHR206W	YBR066C	transcription factor-target down	td
YHR206W	YBR077C	transcription factor-target down	td
YHR206W	YCR073W-A	transcription factor-target down	td
YHR206W	YDL049C	transcription factor-target down	td
YHR206W	YDR043C	transcription factor-target down	td
YHR206W	YDR154C	transcription factor-target down	td
YHR206W	YDR155C	transcription factor-target down	td
YHR206W	YDR156W	transcription factor-target down	td
YHR206W	YDR309C	transcription factor-target down	td
YHR206W	YDR525W-A	transcription factor-target down	td
YHR206W	YER011W	transcription factor-target down	td
YHR206W	YER150W	transcription factor-target down	td
YHR206W	YER154W	transcription factor-target down	td
YHR206W	YGL038C	transcription factor-target down	td
YHR206W	YGR086C	transcription factor-target down	td
YHR206W	YGR249W	transcription factor-target down	td
YHR206W	YGR279C	transcription factor-target down	td
YHR206W	YHR004C	transcription factor-target down	td
YHR206W	YIL099W	transcription factor-target down	td
YHR206W	YIL114C	transcription factor-target down	td
YHR206W	YIL118W	transcription factor-target down	td
YHR206W	YIL119C	transcription factor-target down	td
YHR206W	YIR019C	transcription factor-target down	td
YHR206W	YIR020W-B	transcription factor-target down	td
YHR206W	YJL115W	transcription factor-target down	td
YHR206W	YJL116C	transcription factor-target down	td
YHR206W	YJL158C	transcription factor-target down	td
YHR206W	YJR009C	transcription factor-target down	td
YHR206W	YJR077C	transcription factor-target down	td
YHR206W	YJR148W	transcription factor-target down	td
YHR206W	YKL035W	transcription factor-target down	td
YHR206W	YKL096W-A	transcription factor-target down	td
YHR206W	YKL097C	transcription factor-target down	td
YHR206W	YKR040C	transcription factor-target down	td
YHR206W	YKR042W	transcription factor-target down	td
YHR206W	YKR043C	transcription factor-target down	td
YHR206W	YKR093W	transcription factor-target down	td
YHR206W	YLL018C	transcription factor-target down	td
YHR206W	YLL018C-A	transcription factor-target down	td
YHR206W	YLL019C	transcription factor-target down	td
YHR206W	YLR108C	transcription factor-target down	td
YHR206W	YLR109W	transcription factor-target down	td
YHR206W	YLR110C	transcription factor-target down	td
YHR206W	YLR257W	transcription factor-target down	td
YHR206W	YLR439W	transcription factor-target down	td
YHR206W	YML028W	transcription factor-target down	td
YHR206W	YML052W	transcription factor-target down	td
YHR206W	YMR016C	transcription factor-target down	td
YHR206W	YMR017W	transcription factor-target down	td
YHR206W	YMR135C	transcription factor-target down	td
YHR206W	YMR136W	transcription factor-target down	td
YHR206W	YMR172C-A	transcription factor-target down	td
YHR206W	YMR173W	transcription factor-target down	td
YHR206W	YMR173W-A	transcription factor-target down	td
YHR206W	YMR251W-A	transcription factor-target down	td
YHR206W	YMR304C-A	transcription factor-target down	td
YHR206W	YMR305C	transcription factor-target down	td
YHR206W	YMR306W	transcription factor-target down	td
YHR206W	YNL014W	transcription factor-target down	td
YHR206W	YNL097C-B	transcription factor-target down	td
YHR206W	YNR014W	transcription factor-target down	td
YHR206W	YNR018W	transcription factor-target down	td
YHR206W	YOL126C	transcription factor-target down	td
YHR206W	YOR273C	transcription factor-target down	td
YHR206W	YOR274W	transcription factor-target down	td
YHR206W	YOR348C	transcription factor-target down	td
YHR206W	YPL024W	transcription factor-target down	td
YHR206W	YPL026C	transcription factor-target down	td
YHR206W	YPL137C	transcription factor-target down	td
YHR206W	YPR009W	transcription factor-target down	td
YHR206W	YPR065W	transcription factor-target down	td
YHR207C	YLR451W	transcription factor-target up	tu
YHR208W	YEL009C	transcription factor-target up	tu
YHR208W	YLR451W	transcription factor-target up	tu
YHR214C-B	YNL216W	transcription factor-target up	tu
YHR214C-B	YPL254W	transcription factor-target up	tu
YIL001W	YNL216W	transcription factor-target up	tu
YIL005W	YDR207C	transcription factor-target up	tu
YIL010W	YDR477W	transcription factor-target up	tu
YIL010W	YKL043W	transcription factor-target up	tu
YIL011W	YCR084C	transcription factor-target up	tu
YIL011W	YDR392W	transcription factor-target up	tu
YIL011W	YDR463W	transcription factor-target up	tu
YIL011W	YPL254W	transcription factor-target up	tu
YIL011W	YPR065W	transcription factor-target up	tu
YIL012W	YKL043W	transcription factor-target up	tu
YIL013C	YKL043W	transcription factor-target up	tu
YIL014W	YGR044C	transcription factor-target up	tu
YIL015W	YDR392W	transcription factor-target up	tu
YIL015W	YHR084W	transcription factor-target up	tu
YIL015W	YKL015W	transcription factor-target up	tu
YIL015W	YMR043W	transcription factor-target up	tu
YIL015W	YPL049C	transcription factor-target up	tu
YIL018W	YIR018W	transcription factor-target up	tu
YIL018W	YLR013W	transcription factor-target up	tu
YIL018W	YNL216W	transcription factor-target up	tu
YIL018W	YPR104C	transcription factor-target up	tu
YIL019W	YDR043C	transcription factor-target up	tu
YIL019W	YNL216W	transcription factor-target up	tu
YIL020C	YDR043C	transcription factor-target up	tu
YIL020C	YKL112W	transcription factor-target up	tu
YIL022W	YBR049C	transcription factor-target up	tu
YIL023C	YBR049C	transcription factor-target up	tu
YIL026C	YDL056W	transcription factor-target up	tu
YIL026C	YLR182W	transcription factor-target up	tu
YIL031W	YDR207C	transcription factor-target up	tu
YIL031W	YKL112W	transcription factor-target up	tu
YIL032C	YKL112W	transcription factor-target up	tu
YIL033C	YDR207C	transcription factor-target up	tu
YIL033C	YJR060W	transcription factor-target up	tu
YIL033C	YKL112W	transcription factor-target up	tu
YIL036W	YBR109C	transcription factor-target down	td
YIL036W	YBR251W	transcription factor-target down	td
YIL036W	YDR067C	transcription factor-target down	td
YIL036W	YDR372C	transcription factor-target down	td
YIL036W	YDR373W	transcription factor-target down	td
YIL036W	YFR034C	transcription factor-target up	tu
YIL036W	YHR084W	transcription factor-target up	tu
YIL036W	YKL112W	transcription factor-target up	tu
YIL036W	YPL049C	transcription factor-target up	tu
YIL037C	YFR034C	transcription factor-target up	tu
YIL037C	YHR084W	transcription factor-target up	tu
YIL037C	YKL112W	transcription factor-target up	tu
YIL037C	YPL049C	transcription factor-target up	tu
YIL040W	YPL089C	transcription factor-target up	tu
YIL045W	YOR028C	transcription factor-target up	tu
YIL046W	YDR253C	transcription factor-target up	tu
YIL046W	YNL216W	transcription factor-target up	tu
YIL047C	YDR207C	transcription factor-target up	tu
YIL047C	YNL216W	transcription factor-target up	tu
YIL048W	YKL112W	transcription factor-target up	tu
YIL050W	YDR146C	transcription factor-target up	tu
YIL050W	YKL062W	transcription factor-target up	tu
YIL050W	YLR451W	transcription factor-target up	tu
YIL051C	YDR146C	transcription factor-target up	tu
YIL051C	YEL009C	transcription factor-target up	tu
YIL051C	YKL062W	transcription factor-target up	tu
YIL052C	YDL170W	transcription factor-target up	tu
YIL052C	YNL216W	transcription factor-target up	tu
YIL053W	YDR207C	transcription factor-target up	tu
YIL053W	YPL075W	transcription factor-target up	tu
YIL055C	YGL071W	transcription factor-target up	tu
YIL055C	YNL216W	transcription factor-target up	tu
YIL055C	YPR104C	transcription factor-target up	tu
YIL057C	YNL216W	transcription factor-target up	tu
YIL060W	YPL075W	transcription factor-target up	tu
YIL062C	YBR049C	transcription factor-target up	tu
YIL066C	YLR176C	transcription factor-target up	tu
YIL066C	YMR043W	transcription factor-target up	tu
YIL066C	YPR065W	transcription factor-target up	tu
YIL067C	YIL131C	transcription factor-target up	tu
YIL069C	YNL216W	transcription factor-target up	tu
YIL069C	YOR363C	transcription factor-target up	tu
YIL069C	YPR104C	transcription factor-target up	tu
YIL071C	YIR018W	transcription factor-target up	tu
YIL072W	YDR207C	transcription factor-target up	tu
YIL073C	YDR207C	transcription factor-target up	tu
YIL074C	YGL071W	transcription factor-target up	tu
YIL074C	YJR060W	transcription factor-target up	tu
YIL075C	YBR049C	transcription factor-target up	tu
YIL075C	YDL020C	transcription factor-target up	tu
YIL075C	YDR207C	transcription factor-target up	tu
YIL076W	YDL106C	transcription factor-target up	tu
YIL076W	YMR043W	transcription factor-target up	tu
YIL077C	YDL106C	transcription factor-target up	tu
YIL077C	YMR043W	transcription factor-target up	tu
YIL083C	YHR084W	transcription factor-target up	tu
YIL083C	YPL049C	transcription factor-target up	tu
YIL087C	YBR083W	transcription factor-target up	tu
YIL088C	YJR060W	transcription factor-target up	tu
YIL089W	YDR207C	transcription factor-target up	tu
YIL090W	YDR207C	transcription factor-target up	tu
YIL091C	YDR207C	transcription factor-target up	tu
YIL091C	YKL112W	transcription factor-target up	tu
YIL097W	YDR043C	transcription factor-target up	tu
YIL098C	YDR043C	transcription factor-target up	tu
YIL099W	YBL005W	transcription factor-target up	tu
YIL099W	YDR043C	transcription factor-target up	tu
YIL099W	YHR206W	transcription factor-target up	tu
YIL099W	YKL043W	transcription factor-target up	tu
YIL099W	YPL177C	transcription factor-target up	tu
YIL099W	YPR065W	transcription factor-target up	tu
YIL100W	YOR363C	transcription factor-target up	tu
YIL101C	YBR014C	transcription factor-target down	td
YIL101C	YBR129C	transcription factor-target down	td
YIL101C	YCL063W	transcription factor-target down	td
YIL101C	YDR207C	transcription factor-target up	tu
YIL101C	YDR309C	transcription factor-target down	td
YIL101C	YHL028W	transcription factor-target down	td
YIL101C	YHL029C	transcription factor-target down	td
YIL101C	YJL204C	transcription factor-target down	td
YIL101C	YJR074W	transcription factor-target down	td
YIL101C	YJR147W	transcription factor-target down	td
YIL101C	YKL043W	transcription factor-target down	td
YIL101C	YLL018C	transcription factor-target down	td
YIL101C	YLR180W	transcription factor-target down	td
YIL101C	YLR406C	transcription factor-target down	td
YIL101C	YML052W	transcription factor-target down	td
YIL101C	YML053C	transcription factor-target down	td
YIL101C	YMR027W	transcription factor-target down	td
YIL101C	YMR192W	transcription factor-target down	td
YIL101C	YMR291W	transcription factor-target down	td
YIL101C	YNL019C	transcription factor-target down	td
YIL101C	YNL289W	transcription factor-target down	td
YIL101C	YNL304W	transcription factor-target down	td
YIL101C	YNR027W	transcription factor-target down	td
YIL101C	YPL017C	transcription factor-target down	td
YIL101C	YPL066W	transcription factor-target down	td
YIL101C	YPL148C	transcription factor-target down	td
YIL103W	YER088C	transcription factor-target up	tu
YIL105C	YBR049C	transcription factor-target up	tu
YIL105C	YDR392W	transcription factor-target up	tu
YIL106W	YBR049C	transcription factor-target up	tu
YIL107C	YMR043W	transcription factor-target up	tu
YIL108W	YBR049C	transcription factor-target up	tu
YIL109C	YBR049C	transcription factor-target up	tu
YIL109C	YMR043W	transcription factor-target up	tu
YIL111W	YMR037C	transcription factor-target up	tu
YIL112W	YBR049C	transcription factor-target up	tu
YIL112W	YMR021C	transcription factor-target up	tu
YIL113W	YDR392W	transcription factor-target up	tu
YIL114C	YHR206W	transcription factor-target up	tu
YIL114C	YMR043W	transcription factor-target up	tu
YIL116W	YBR049C	transcription factor-target up	tu
YIL116W	YDR463W	transcription factor-target up	tu
YIL116W	YKR099W	transcription factor-target up	tu
YIL117C	YBR083W	transcription factor-target up	tu
YIL117C	YEL009C	transcription factor-target up	tu
YIL117C	YHR084W	transcription factor-target up	tu
YIL117C	YPL049C	transcription factor-target up	tu
YIL118W	YHR206W	transcription factor-target up	tu
YIL118W	YJR060W	transcription factor-target up	tu
YIL118W	YKL043W	transcription factor-target up	tu
YIL118W	YOR028C	transcription factor-target up	tu
YIL119C	YDR043C	transcription factor-target up	tu
YIL119C	YHR206W	transcription factor-target up	tu
YIL119C	YJR060W	transcription factor-target up	tu
YIL119C	YKL032C	transcription factor-target up	tu
YIL119C	YMR016C	transcription factor-target up	tu
YIL119C	YMR070W	transcription factor-target up	tu
YIL119C	YOR028C	transcription factor-target up	tu
YIL119C	YPL177C	transcription factor-target up	tu
YIL119C	YPL254W	transcription factor-target up	tu
YIL119C	YPR065W	transcription factor-target up	tu
YIL121W	YBR049C	transcription factor-target up	tu
YIL121W	YFR034C	transcription factor-target up	tu
YIL121W	YNL216W	transcription factor-target up	tu
YIL122W	YBR049C	transcription factor-target up	tu
YIL122W	YDR259C	transcription factor-target up	tu
YIL122W	YMR043W	transcription factor-target up	tu
YIL122W	YPL089C	transcription factor-target up	tu
YIL123W	YDL106C	transcription factor-target up	tu
YIL123W	YDR207C	transcription factor-target up	tu
YIL123W	YDR392W	transcription factor-target up	tu
YIL123W	YER111C	transcription factor-target up	tu
YIL123W	YHR084W	transcription factor-target up	tu
YIL123W	YKL015W	transcription factor-target up	tu
YIL123W	YLR182W	transcription factor-target up	tu
YIL123W	YML007W	transcription factor-target up	tu
YIL123W	YMR043W	transcription factor-target up	tu
YIL126W	YJR060W	transcription factor-target up	tu
YIL127C	YDR207C	transcription factor-target up	tu
YIL127C	YJR060W	transcription factor-target up	tu
YIL127C	YOR344C	transcription factor-target up	tu
YIL128W	YDR146C	transcription factor-target up	tu
YIL128W	YIR018W	transcription factor-target up	tu
YIL128W	YJR011C	transcription factor-target down	td
YIL129C	YDR146C	transcription factor-target up	tu
YIL129C	YIR018W	transcription factor-target up	tu
YIL131C	YAL034W-A	transcription factor-target down	td
YIL131C	YBL063W	transcription factor-target down	td
YIL131C	YBL081W	transcription factor-target down	td
YIL131C	YBL082C	transcription factor-target down	td
YIL131C	YBR029C	transcription factor-target down	td
YIL131C	YBR030W	transcription factor-target down	td
YIL131C	YBR104W	transcription factor-target down	td
YIL131C	YBR109C	transcription factor-target down	td
YIL131C	YBR110W	transcription factor-target down	td
YIL131C	YBR135W	transcription factor-target down	td
YIL131C	YBR138C	transcription factor-target down	td
YIL131C	YBR139W	transcription factor-target down	td
YIL131C	YBR163W	transcription factor-target down	td
YIL131C	YCL063W	transcription factor-target down	td
YIL131C	YCL064C	transcription factor-target down	td
YIL131C	YCR043C	transcription factor-target down	td
YIL131C	YCR075C	transcription factor-target down	td
YIL131C	YCR077C	transcription factor-target down	td
YIL131C	YCR079W	transcription factor-target down	td
YIL131C	YCR092C	transcription factor-target down	td
YIL131C	YCR093W	transcription factor-target down	td
YIL131C	YDL038C	transcription factor-target down	td
YIL131C	YDL075W	transcription factor-target down	td
YIL131C	YDL084W	transcription factor-target down	td
YIL131C	YDR003W	transcription factor-target down	td
YIL131C	YDR016C	transcription factor-target down	td
YIL131C	YDR148C	transcription factor-target down	td
YIL131C	YDR179C	transcription factor-target down	td
YIL131C	YDR179W-A	transcription factor-target down	td
YIL131C	YDR224C	transcription factor-target down	td
YIL131C	YDR225W	transcription factor-target down	td
YIL131C	YDR236C	transcription factor-target down	td
YIL131C	YDR263C	transcription factor-target down	td
YIL131C	YDR298C	transcription factor-target down	td
YIL131C	YDR324C	transcription factor-target down	td
YIL131C	YDR325W	transcription factor-target down	td
YIL131C	YDR480W	transcription factor-target down	td
YIL131C	YEL015W	transcription factor-target down	td
YIL131C	YEL016C	transcription factor-target down	td
YIL131C	YER072W	transcription factor-target down	td
YIL131C	YER094C	transcription factor-target down	td
YIL131C	YER124C	transcription factor-target down	td
YIL131C	YER178W	transcription factor-target down	td
YIL131C	YFR003C	transcription factor-target down	td
YIL131C	YFR004W	transcription factor-target down	td
YIL131C	YFR019W	transcription factor-target down	td
YIL131C	YGL092W	transcription factor-target down	td
YIL131C	YGL112C	transcription factor-target down	td
YIL131C	YGL256W	transcription factor-target down	td
YIL131C	YGL262W	transcription factor-target down	td
YIL131C	YGR041W	transcription factor-target down	td
YIL131C	YGR092W	transcription factor-target down	td
YIL131C	YGR098C	transcription factor-target down	td
YIL131C	YGR099W	transcription factor-target down	td
YIL131C	YGR117C	transcription factor-target down	td
YIL131C	YGR118W	transcription factor-target down	td
YIL131C	YGR120C	transcription factor-target down	td
YIL131C	YGR201C	transcription factor-target down	td
YIL131C	YGR278W	transcription factor-target down	td
YIL131C	YHL019C	transcription factor-target down	td
YIL131C	YHR090C	transcription factor-target down	td
YIL131C	YHR143W	transcription factor-target down	td
YIL131C	YHR146W	transcription factor-target down	td
YIL131C	YHR183W	transcription factor-target down	td
YIL131C	YHR199C	transcription factor-target down	td
YIL131C	YIL067C	transcription factor-target down	td
YIL131C	YIL158W	transcription factor-target down	td
YIL131C	YJL076W	transcription factor-target down	td
YIL131C	YJL157C	transcription factor-target down	td
YIL131C	YJR091C	transcription factor-target down	td
YIL131C	YJR092W	transcription factor-target down	td
YIL131C	YKL157W	transcription factor-target down	td
YIL131C	YKR054C	transcription factor-target down	td
YIL131C	YKR055W	transcription factor-target down	td
YIL131C	YKR059W	transcription factor-target down	td
YIL131C	YLR209C	transcription factor-target down	td
YIL131C	YLR210W	transcription factor-target down	td
YIL131C	YLR216C	transcription factor-target down	td
YIL131C	YLR268W	transcription factor-target down	td
YIL131C	YLR325C	transcription factor-target down	td
YIL131C	YLR326W	transcription factor-target down	td
YIL131C	YLR353W	transcription factor-target down	td
YIL131C	YML063W	transcription factor-target down	td
YIL131C	YML100W	transcription factor-target down	td
YIL131C	YML101C	transcription factor-target down	td
YIL131C	YMR032W	transcription factor-target down	td
YIL131C	YMR078C	transcription factor-target down	td
YIL131C	YMR079W	transcription factor-target down	td
YIL131C	YMR086W	transcription factor-target down	td
YIL131C	YMR183C	transcription factor-target down	td
YIL131C	YMR184W	transcription factor-target down	td
YIL131C	YMR192W	transcription factor-target down	td
YIL131C	YMR215W	transcription factor-target down	td
YIL131C	YMR303C	transcription factor-target down	td
YIL131C	YNR032W	transcription factor-target down	td
YIL131C	YNR038W	transcription factor-target down	td
YIL131C	YOL023W	transcription factor-target down	td
YIL131C	YOL030W	transcription factor-target down	td
YIL131C	YOL031C	transcription factor-target down	td
YIL131C	YOR075W	transcription factor-target down	td
YIL131C	YOR221C	transcription factor-target down	td
YIL131C	YOR332W	transcription factor-target down	td
YIL131C	YPL016W	transcription factor-target down	td
YIL131C	YPL030W	transcription factor-target down	td
YIL131C	YPL032C	transcription factor-target down	td
YIL131C	YPL139C	transcription factor-target down	td
YIL131C	YPL140C	transcription factor-target down	td
YIL131C	YPL141C	transcription factor-target down	td
YIL131C	YPL208W	transcription factor-target down	td
YIL131C	YPL209C	transcription factor-target down	td
YIL131C	YPR035W	transcription factor-target down	td
YIL131C	YPR037C	transcription factor-target down	td
YIL131C	YPR040W	transcription factor-target down	td
YIL131C	YPR195C	transcription factor-target down	td
YIL133C	YGL013C	transcription factor-target up	tu
