interaction_id	target_gene_name	kinase_gene_name	target_oln_id	kinase_oln_id	score
1782	RRP1	YPL141C	YDR087C	YPL141C	3.27432
1783	RRP5	BCK1	YMR229C	YJL095W	3.27432
1784	SEF1	VHS1	YBL066C	YDR247W	3.27432
1785	SEF1	SKS1	YBL066C	YPL026C	3.27432
1786	SPC42	SWE1	YKL042W	YJL187C	3.27432
1787	SSD1	PSK1	YDR293C	YAL017W	3.27432
1788	TEF2	SNF1	YBR118W	YDR477W	3.27432
1789	UTR1	SKS1	YJR049C	YPL026C	3.27432
1790	YBR225W	MCK1	YBR225W	YNL307C	3.27432
1791	YMR196W	TPK1	YMR196W	YJL164C	3.27432
1792	MOT3	HOG1	YMR070W	YLR113W	3.27147
1793	BCY1	PHO85	YIL033C	YPL031C	3.25461
1794	CLB2	DBF2	YPR119W	YGR092W	3.245479
1795	SPT16	BCK1	YGL207W	YJL095W	3.237861
1796	RHO4	YGK3	YKR055W	YOL128C	3.23581
1797	BEM1	STE20	YBR200W	YHL007C	3.21876
1798	CCT7	CDC28	YJL111W	YBR160W	3.21876
1799	DIB1	SWE1	YPR082C	YJL187C	3.21876
1800	YAP6	PSK1	YDR259C	YAL017W	3.21876
1801	HRP1	SLT2	YOL123W	YHR030C	3.21542
1802	PSH1	MCK1	YOL054W	YNL307C	3.21542
1803	RCK1	PHO85	YGL158W	YPL031C	3.21542
1804	CDC55	KSP1	YGL190C	YHR082C	3.21079
1805	GSC2	CLA4	YGR032W	YNL298W	3.21079
1806	PHO81	BUD32	YGR233C	YGR262C	3.21079
1807	MYO2	SWE1	YOR326W	YJL187C	3.205739
1808	RAD9	DUN1	YDR217C	YDL101C	3.205739
1809	SOD1	DUN1	YJR104C	YDL101C	3.205739
1810	TPK1	TPK2	YJL164C	YPL203W	3.205739
1811	TPK1	TPK3	YJL164C	YKL166C	3.205739
1812	CDC55	CDC5	YGL190C	YMR001C	3.19571
1813	CDC55	CDC28	YGL190C	YBR160W	3.19571
1814	PTC2	CAK1	YER089C	YFL029C	3.19571
1815	PTC2	MEC1	YER089C	YBR136W	3.19571
1816	PTC3	CAK1	YBL056W	YFL029C	3.19571
1817	RAS2	IPL1	YNL098C	YPL209C	3.19571
1818	STE4	HOG1	YOR212W	YLR113W	3.19571
1819	VHS3	SLT2	YOR054C	YHR030C	3.19571
1820	ESP1	KIN4	YGR098C	YOR233W	3.19108
1821	CCR4	DUN1	YAL021C	YDL101C	3.186029
1822	ELG1	RAD53	YOR144C	YPL153C	3.186029
1823	ELM1	SWE1	YKL048C	YJL187C	3.186029
1824	GTR1	TOR1	YML121W	YJR066W	3.186029
1825	NAP1	CDC28	YKR048C	YBR160W	3.186029
1826	RTT101	DUN1	YJL047C	YDL101C	3.186029
1827	VAM6	TOR1	YDL077C	YJR066W	3.186029
1828	SBE2	BCK1	YDR351W	YJL095W	3.178961
1829	SBE22	BCK1	YHR103W	YJL095W	3.178961
1830	SPA2	PKC1	YLL021W	YBL105C	3.178961
1831	HSL1	KCC4	YKL101W	YCL024W	3.17025
1832	KCC4	HSL1	YCL024W	YKL101W	3.17025
1833	CBF5	MCK1	YLR175W	YNL307C	3.16452
1834	GFA1	SLT2	YKL104C	YHR030C	3.16452
1835	HAL5	SNF1	YJL165C	YDR477W	3.16452
1836	MIG1	TPK2	YGL035C	YPL203W	3.16452
1837	MSN4	SNF1	YKL062W	YDR477W	3.16452
1838	MSN5	SNF1	YDR335W	YDR477W	3.16452
1839	RCK2	SNF1	YLR248W	YDR477W	3.16452
1840	SEC2	KIN2	YNL272C	YLR096W	3.16452
1841	SIS2	CDC28	YKR072C	YBR160W	3.16452
1842	BFA1	DUN1	YJR053W	YDL101C	3.164519
1843	BMH1	BUB1	YER177W	YGR188C	3.164519
1844	KIP2	DBF2	YPL155C	YGR092W	3.164519
1845	MIH1	CLA4	YMR036C	YNL298W	3.164519
1846	NUP53	CDC28	YMR153W	YBR160W	3.164519
1847	PIF1	RAD53	YML061C	YPL153C	3.164519
1848	SLT2	STE20	YHR030C	YHL007C	3.164519
1849	PCL6	CDC28	YER059W	YBR160W	3.15986
1850	SLA2	CLA4	YNL243W	YNL298W	3.15523
1851	RGA1	CLA4	YOR127W	YNL298W	3.150179
1852	SCH9	PKH2	YHR205W	YOL100W	3.1339372
1853	BCK1	BCK1	YJL095W	YJL095W	3.105331
1854	PRS1	SLT2	YKL181W	YHR030C	3.105331
1855	ELM1	GIN4	YKL048C	YDR507C	3.06761
1856	MNN2	SLT2	YBR015C	YHR030C	3.06761
1857	ADH1	CDC28	YOL086C	YBR160W	3.03043
1858	ADY3	CDC28	YDL239C	YBR160W	3.03043
1859	AMA1	IME2	YGR225W	YJL106W	3.03043
1860	AME1	PHO85	YBR211C	YPL031C	3.03043
1861	APC2	CDC28	YLR127C	YBR160W	3.03043
1862	APC2	IME2	YLR127C	YJL106W	3.03043
1863	ARG1	CDC28	YOL058W	YBR160W	3.03043
1864	ARP5	IME2	YNL059C	YJL106W	3.03043
1865	ARP9	CDC28	YMR033W	YBR160W	3.03043
1866	ARP9	IME2	YMR033W	YJL106W	3.03043
1867	ASE1	IME2	YOR058C	YJL106W	3.03043
1868	ASE1	CDC28	YOR058C	YBR160W	3.03043
1869	ASK1	IME2	YKL052C	YJL106W	3.03043
1870	ASM4	IME2	YDL088C	YJL106W	3.03043
1871	ATG18	CDC28	YFR021W	YBR160W	3.03043
1872	ATG18	IME2	YFR021W	YJL106W	3.03043
1873	ATG20	CDC28	YDL113C	YBR160W	3.03043
1874	AXL2	CDC28	YIL140W	YBR160W	3.03043
1875	BBP1	IME2	YPL255W	YJL106W	3.03043
1876	BBP1	CDC28	YPL255W	YBR160W	3.03043
1877	BCP1	PHO85	YDR361C	YPL031C	3.03043
1878	BEM1	IME2	YBR200W	YJL106W	3.03043
1879	BEM3	IME2	YPL115C	YJL106W	3.03043
1880	BIK1	IME2	YCL029C	YJL106W	3.03043
1881	BIK1	CDC28	YCL029C	YBR160W	3.03043
1882	BNA3	CDC28	YJL060W	YBR160W	3.03043
1883	BNI1	IME2	YNL271C	YJL106W	3.03043
1884	CDC19	PHO85	YAL038W	YPL031C	3.03043
1885	CRF1	CDC28	YDR223W	YBR160W	3.03043
1886	CST9	CDC28	YLR394W	YBR160W	3.03043
1887	CYC2	CDC28	YOR037W	YBR160W	3.03043
1888	DDC1	CDC28	YPL194W	YBR160W	3.03043
1889	DNF2	CDC28	YDR093W	YBR160W	3.03043
1890	DUS3	CDC28	YLR401C	YBR160W	3.03043
1891	FMT1	CDC28	YBL013W	YBR160W	3.03043
1892	FPK1	PHO85	YNR047W	YPL031C	3.03043
1893	FUN30	CDC28	YAL019W	YBR160W	3.03043
1894	FUS1	CDC28	YCL027W	YBR160W	3.03043
1895	GTS1	PHO85	YGL181W	YPL031C	3.03043
1896	HSC82	CDC28	YMR186W	YBR160W	3.03043
1897	HSF1	KNS1	YGL073W	YLL019C	3.03043
1898	ICY2	CDC28	YPL250C	YBR160W	3.03043
1899	IFH1	CDC28	YLR223C	YBR160W	3.03043
1900	INO2	CDC28	YDR123C	YBR160W	3.03043
1901	ISR1	PHO85	YPR106W	YPL031C	3.03043
1902	JSN1	CDC28	YJR091C	YBR160W	3.03043
1903	KCC4	PHO85	YCL024W	YPL031C	3.03043
1904	KSP1	PHO85	YHR082C	YPL031C	3.03043
1905	MBF1	CDC28	YOR298C-A	YBR160W	3.03043
1906	MCM10	CDC28	YIL150C	YBR160W	3.03043
1907	MCM2	CDC28	YBL023C	YBR160W	3.03043
1908	MCM6	CDC28	YGL201C	YBR160W	3.03043
1909	MIP1	CDC28	YOR330C	YBR160W	3.03043
1910	MLP2	CDC28	YIL149C	YBR160W	3.03043
1911	MLP2	MPS1	YIL149C	YDL028C	3.03043
1912	MON1	CDC28	YGL124C	YBR160W	3.03043
1913	MPS2	CDC28	YGL075C	YBR160W	3.03043
1914	MRH1	CDC28	YDR033W	YBR160W	3.03043
1915	MSB1	CDC28	YOR188W	YBR160W	3.03043
1916	MSB2	CDC28	YGR014W	YBR160W	3.03043
1917	MYO3	CDC28	YKL129C	YBR160W	3.03043
1918	NAB2	CDC28	YGL122C	YBR160W	3.03043
1919	NPL3	PHO85	YDR432W	YPL031C	3.03043
1920	ORC1	CDC28	YML065W	YBR160W	3.03043
1921	PAB1	CDC28	YER165W	YBR160W	3.03043
1922	PAM1	PHO85	YDR251W	YPL031C	3.03043
1923	PAN3	PHO85	YKL025C	YPL031C	3.03043
1924	PHD1	CDC28	YKL043W	YBR160W	3.03043
1925	PIN2	CDC28	YOR104W	YBR160W	3.03043
1926	PKH2	CDC28	YOL100W	YBR160W	3.03043
1927	POM152	CDC28	YMR129W	YBR160W	3.03043
1928	PRK1	CDC28	YIL095W	YBR160W	3.03043
1929	PRR1	CDC28	YKL116C	YBR160W	3.03043
1930	PXL1	CDC28	YKR090W	YBR160W	3.03043
1931	RBS1	CDC28	YDL189W	YBR160W	3.03043
1932	RPG1	PHO85	YBR079C	YPL031C	3.03043
1933	RRP6	CDC28	YOR001W	YBR160W	3.03043
1934	SEN1	CDC28	YLR430W	YBR160W	3.03043
1935	SFB3	CDC28	YHR098C	YBR160W	3.03043
1936	SFB3	PHO85	YHR098C	YPL031C	3.03043
1937	SFI1	CDC28	YLL003W	YBR160W	3.03043
1938	SGN1	CDC28	YIR001C	YBR160W	3.03043
1939	SIP3	CDC28	YNL257C	YBR160W	3.03043
1940	SIT1	CDC28	YEL065W	YBR160W	3.03043
1941	SPC1	CDC28	YJR010C-A	YBR160W	3.03043
1942	SPC72	MPS1	YAL047C	YDL028C	3.03043
1943	SRM1	CDC28	YGL097W	YBR160W	3.03043
1944	TFG1	CDC28	YGR186W	YBR160W	3.03043
1945	TGL5	CDC28	YOR081C	YBR160W	3.03043
1946	TOS2	CDC28	YGR221C	YBR160W	3.03043
1947	UFE1	CDC28	YOR075W	YBR160W	3.03043
1948	UGP1	PHO85	YKL035W	YPL031C	3.03043
1949	VMR1	CDC28	YHL035C	YBR160W	3.03043
1950	VPS54	CDC28	YDR027C	YBR160W	3.03043
1951	YDL025C	CDC28	YDL025C	YBR160W	3.03043
1952	YEN1	CDC28	YER041W	YBR160W	3.03043
1953	YER158C	CDC28	YER158C	YBR160W	3.03043
1954	YGL235W	CDC28	YGL235W	YBR160W	3.03043
1955	YHL050C	CDC28	YHL050C	YBR160W	3.03043
1956	YHR097C	CDC28	YHR097C	YBR160W	3.03043
1957	YJR054W	CDC28	YJR054W	YBR160W	3.03043
1958	YKR078W	CDC28	YKR078W	YBR160W	3.03043
1959	YLR035C-A	CDC28	YLR035C-A	YBR160W	3.03043
1960	YLR278C	CDC28	YLR278C	YBR160W	3.03043
1961	YML119W	CDC28	YML119W	YBR160W	3.03043
1962	YOL036W	CDC28	YOL036W	YBR160W	3.03043
1963	YRF1-3	CDC28	YGR296W	YBR160W	3.03043
1964	YRF1-6	CDC28	YNL339C	YBR160W	3.03043
1965	ZIP1	CDC28	YDR285W	YBR160W	3.03043
1966	FYV8	BCK1	YGR196C	YJL095W	3.028416
1967	BEM3	HSL1	YPL115C	YKL101W	3.003057
1968	CAF120	ELM1	YNL278W	YKL048C	3.003057
1969	CAF120	HSL1	YNL278W	YKL101W	3.003057
1970	ALD3	HOG1	YMR169C	YLR113W	2.995221
1971	BGL2	SLT2	YGR282C	YHR030C	2.995221
1972	CRH1	BCK1	YGR189C	YJL095W	2.995221
1973	CTT1	HOG1	YGR088W	YLR113W	2.995221
1974	FUS1	KSS1	YCL027W	YGR040W	2.995221
1975	GRE1	HOG1	YPL223C	YLR113W	2.995221
1976	HSL1	SLT2	YKL101W	YHR030C	2.995221
1977	IME1	MCK1	YJR094C	YNL307C	2.995221
1978	PKH1	PKC1	YDR490C	YBL105C	2.995221
1979	RLM1	HOG1	YPL089C	YLR113W	2.995221
1980	SEC28	MKK1	YIL076W	YOR231W	2.995221
1981	YMR295C	MKK1	YMR295C	YOR231W	2.995221
1982	NUP2	TEL1	YLR335W	YBL088C	2.98951
1983	BEM2	CDC5	YER155C	YMR001C	2.988067
1984	CDC5	MPS1	YMR001C	YDL028C	2.988067
1985	MPS1	CDC5	YDL028C	YMR001C	2.988067
1986	ROM2	CDC5	YLR371W	YMR001C	2.988067
1987	SPC105	BUB1	YGL093W	YGR188C	2.988067
1988	BNI5	SLT2	YNL166C	YHR030C	2.966411
1989	BNI5	BCK1	YNL166C	YJL095W	2.966411
1990	BUD8	BCK1	YLR353W	YJL095W	2.966411
1991	YMR295C	SWE1	YMR295C	YJL187C	2.966411
1992	BUD2	CDC28	YKL092C	YBR160W	2.96066
1993	CNA1	SNF1	YLR433C	YDR477W	2.96066
1994	CRZ1	SNF1	YNL027W	YDR477W	2.96066
1995	HOG1	SNF1	YLR113W	YDR477W	2.96066
1996	PBS2	SNF1	YJL128C	YDR477W	2.96066
1997	SAC3	CDC28	YDR159W	YBR160W	2.96066
1998	YPS1	CBK1	YLR120C	YNL161W	2.96066
1999	BMH1	BCK1	YER177W	YJL095W	2.951421
2000	BMH2	BCK1	YDR099W	YJL095W	2.951421
2001	CDC37	SLT2	YDR168W	YHR030C	2.951421
2002	MET30	SWE1	YIL046W	YJL187C	2.951421
2003	SHO1	STE11	YER118C	YLR362W	2.951421
2004	SKM1	CLA4	YOL113W	YNL298W	2.951421
2005	SSE1	SLT2	YPL106C	YHR030C	2.951421
2006	SSN3	HOG1	YPL042C	YLR113W	2.951421
2007	STE5	STE11	YDR103W	YLR362W	2.951421
2008	TSC11	TOR1	YER093C	YJR066W	2.951421
2009	CYC8	MEC1	YBR112C	YBR136W	2.94115
2010	SRB2	SSN3	YHR041C	YPL042C	2.927159
2011	PTK2	SKY1	YJR059W	YMR216C	2.919504
2012	SKY1	PTK2	YMR216C	YJR059W	2.919504
2013	CHS7	SWE1	YHR142W	YJL187C	2.91859
2014	BCK2	PKC1	YER167W	YBL105C	2.9123
2015	CAK1	SGV1	YFL029C	YPR161C	2.9123
2016	CDC13	CDC5	YDL220C	YMR001C	2.9123
2017	CDC37	KIN28	YDR168W	YDL108W	2.9123
2018	CDC5	CDC15	YMR001C	YAR019C	2.9123
2019	DSK2	PKC1	YMR276W	YBL105C	2.9123
2020	ENA1	HAL5	YDR040C	YJL165C	2.9123
2021	ENA1	SAT4	YDR040C	YCR008W	2.9123
2022	GCS1	YCK2	YDL226C	YNL154C	2.9123
2023	GCS1	YCK1	YDL226C	YHR135C	2.9123
2024	GRX3	SLT2	YDR098C	YHR030C	2.9123
2025	GRX4	SLT2	YER174C	YHR030C	2.9123
2026	KAR1	BCK1	YNL188W	YJL095W	2.9123
2027	KAR1	SLT2	YNL188W	YHR030C	2.9123
2028	KAR1	PKC1	YNL188W	YBL105C	2.9123
2029	KRE6	PKC1	YPR159W	YBL105C	2.9123
2030	MAD2	SWE1	YJL030W	YJL187C	2.9123
2031	PCL2	BCK1	YDL127W	YJL095W	2.9123
2032	PLB1	YPK1	YMR008C	YKL126W	2.9123
2033	PTI1	CTK1	YGR156W	YKL139W	2.9123
2034	RAD23	PKC1	YEL037C	YBL105C	2.9123
2035	SAK1	TOS3	YER129W	YGL179C	2.9123
2036	SCH9	TPK1	YHR205W	YJL164C	2.9123
2037	SDP1	MKK1	YIL113W	YOR231W	2.9123
2038	SEC13	IRE1	YLR208W	YHR079C	2.9123
2039	SEC16	IRE1	YPL085W	YHR079C	2.9123
2040	SEC23	IRE1	YPR181C	YHR079C	2.9123
2041	SGD1	HOG1	YLR336C	YLR113W	2.9123
2042	SNM1	CDC5	YDR478W	YMR001C	2.9123
2043	SPO12	DBF2	YHR152W	YGR092W	2.9123
2044	SPO12	CDC15	YHR152W	YAR019C	2.9123
2045	STE20	CDC15	YHL007C	YAR019C	2.9123
2046	TEM1	CDC5	YML064C	YMR001C	2.9123
2047	TOS3	SAK1	YGL179C	YER129W	2.9123
2048	TPK1	SCH9	YJL164C	YHR205W	2.9123
2049	NBP2	MKK1	YDR162C	YOR231W	2.907449
2050	NBP2	HOG1	YDR162C	YLR113W	2.907449
2051	VPS51	BCK1	YKR020W	YJL095W	2.888649
2052	MCK1	HSL1	YNL307C	YKL101W	2.879348
2053	ATG23	ATG1	YLR431C	YGL180W	2.85315
2054	BOI1	IPL1	YBL085W	YPL209C	2.85315
2055	BOI2	IPL1	YER114C	YPL209C	2.85315
2056	BUB3	MPS1	YOR026W	YDL028C	2.85315
2057	CAN1	PKH1	YEL063C	YDR490C	2.85315
2058	CAN1	PKH2	YEL063C	YOL100W	2.85315
2059	CDC12	YCK2	YHR107C	YNL154C	2.85315
2060	CDC12	YCK1	YHR107C	YHR135C	2.85315
2061	CDC42	CDC28	YLR229C	YBR160W	2.85315
2062	CDC5	TOR1	YMR001C	YJR066W	2.85315
2063	CHS2	SLT2	YBR038W	YHR030C	2.85315
2064	CHS2	CDC5	YBR038W	YMR001C	2.85315
2065	CHS3	SPS1	YBR023C	YDR523C	2.85315
2066	CLC1	ARK1	YGR167W	YNL020C	2.85315
2067	CLC1	PRK1	YGR167W	YIL095W	2.85315
2068	CRF1	TOR1	YDR223W	YJR066W	2.85315
2069	DBF20	CDC15	YPR111W	YAR019C	2.85315
2070	ELM1	ELM1	YKL048C	YKL048C	2.85315
2071	FPR3	HOG1	YML074C	YLR113W	2.85315
2072	FPR3	PKC1	YML074C	YBL105C	2.85315
2073	GAL83	TOS3	YER027C	YGL179C	2.85315
2074	GSC2	SPS1	YGR032W	YDR523C	2.85315
2075	KIN4	CDC5	YOR233W	YMR001C	2.85315
2076	OCH1	CBK1	YGL038C	YNL161W	2.85315
2077	PBS2	STE20	YJL128C	YHL007C	2.85315
2078	PIL1	YPK1	YGR086C	YKL126W	2.85315
2079	PIL1	YPK2	YGR086C	YMR104C	2.85315
2080	RHO1	CDC28	YPR165W	YBR160W	2.85315
2081	SEC4	CBK1	YFL005W	YNL161W	2.85315
2082	SHC1	SPS1	YER096W	YDR523C	2.85315
2083	SSA4	PKC1	YER103W	YBL105C	2.85315
2084	TEM1	KIN4	YML064C	YOR233W	2.85315
2085	TOR1	YAK1	YJR066W	YJL141C	2.85315
2086	YAK1	TOR1	YJL141C	YJR066W	2.85315
2087	BNI4	CLA4	YNL233W	YNL298W	2.850009
2088	CDC23	HSL1	YHR166C	YKL101W	2.850009
2089	MIH1	HSL1	YMR036C	YKL101W	2.850009
2090	ROT2	SLT2	YBR229C	YHR030C	2.850009
2091	SUB1	HOG1	YMR039C	YLR113W	2.850009
2092	SWI4	CLA4	YER111C	YNL298W	2.850009
2093	KIP3	CDC28	YGL216W	YBR160W	2.812829
2094	MMS4	CDC28	YBR098W	YBR160W	2.812829
2095	AIM21	YCK1	YIR003W	YHR135C	2.81164
2096	AIM3	MCK1	YBR108W	YNL307C	2.81164
2097	ALY2	AKL1	YJL084C	YBR059C	2.81164
2098	BBC1	TPK1	YJL020C	YJL164C	2.81164
2099	BFR1	SNF1	YOR198C	YDR477W	2.81164
2100	CUE5	SSN3	YOR042W	YPL042C	2.81164
2101	DED1	YCK1	YOR204W	YHR135C	2.81164
2102	EDC3	MCK1	YEL015W	YNL307C	2.81164
2103	EDE1	PHO85	YBL047C	YPL031C	2.81164
2104	ELF1	YCK1	YKL160W	YHR135C	2.81164
2105	FOX2	SNF1	YKR009C	YDR477W	2.81164
2106	GIP2	CMK1	YER054C	YFR014C	2.81164
2107	GPM1	HSL1	YKL152C	YKL101W	2.81164
2108	GSY2	MCK1	YLR258W	YNL307C	2.81164
2109	GSY2	RIM11	YLR258W	YMR139W	2.81164
2110	HAS1	TPK1	YMR290C	YJL164C	2.81164
2111	HBT1	HSL1	YDL223C	YKL101W	2.81164
2112	HBT1	PRK1	YDL223C	YIL095W	2.81164
2113	HCA4	TPK1	YJL033W	YJL164C	2.81164
2114	HCR1	TPK1	YLR192C	YJL164C	2.81164
2115	HOS4	SNF1	YIL112W	YDR477W	2.81164
2116	HSP42	RCK2	YDR171W	YLR248W	2.81164
2117	LEO1	CMK1	YOR123C	YFR014C	2.81164
2118	LEO1	SNF1	YOR123C	YDR477W	2.81164
2119	LYS21	PHO85	YDL131W	YPL031C	2.81164
2120	NCL1	CDC28	YBL024W	YBR160W	2.81164
2121	OSH3	SNF1	YHR073W	YDR477W	2.81164
2122	PAH1	SNF1	YMR165C	YDR477W	2.81164
2123	PAR32	FUS3	YDL173W	YBL016W	2.81164
2124	PAR32	PHO85	YDL173W	YPL031C	2.81164
2125	PRR1	PRR1	YKL116C	YKL116C	2.81164
2126	RRP5	YKL171W	YMR229C	YKL171W	2.81164
2127	SHE3	PHO85	YBR130C	YPL031C	2.81164
2128	SKT5	SNF1	YBL061C	YDR477W	2.81164
2129	SKT5	TPK1	YBL061C	YJL164C	2.81164
2130	SSD1	PTK2	YDR293C	YJR059W	2.81164
2131	SSF2	SNF1	YDR312W	YDR477W	2.81164
2132	STF2	PKP2	YGR008C	YGL059W	2.81164
2133	TPO3	SNF1	YPR156C	YDR477W	2.81164
2134	TRM1	SNF1	YDR120C	YDR477W	2.81164
2135	VHS2	CDC28	YIL135C	YBR160W	2.81164
2136	VTS1	PHO85	YOR359W	YPL031C	2.81164
2137	YAT2	SNF1	YER024W	YDR477W	2.81164
2138	YDL025C	SNF1	YDL025C	YDR477W	2.81164
2139	YDR239C	CDC28	YDR239C	YBR160W	2.81164
2140	YFR017C	TPK3	YFR017C	YKL166C	2.81164
2141	YGR130C	HAL5	YGR130C	YJL165C	2.81164
2260	SLA1	CDC28	YBL007C	YBR160W	2.594039
2142	YMR291W	CDC28	YMR291W	YBR160W	2.81164
2143	YPL150W	CDC28	YPL150W	YBR160W	2.81164
2144	ACK1	BCK1	YDL203C	YJL095W	2.810815
2145	SKT5	BCK1	YBL061C	YJL095W	2.810815
2146	YPL066W	BCK1	YPL066W	YJL095W	2.810815
2147	DSN1	CDC28	YIR010W	YBR160W	2.80676
2148	SLT2	MEC1	YHR030C	YBR136W	2.80676
2149	SLT2	TEL1	YHR030C	YBL088C	2.80676
2150	CMD1	MPS1	YBR109C	YDL028C	2.784207
2151	PKP2	PKP1	YGL059W	YIL042C	2.784207
2152	VPS34	VPS15	YLR240W	YBR097W	2.784207
2153	VPS38	VPS15	YLR360W	YBR097W	2.784207
2154	VRP1	ARK1	YLR337C	YNL020C	2.784207
2155	SEC28	SLT2	YIL076W	YHR030C	2.77762
2156	BNI4	HSL1	YNL233W	YKL101W	2.764497
2157	BUD4	CBK1	YJR092W	YNL161W	2.764497
2158	FPS1	SLN1	YLL043W	YIL147C	2.764497
2159	NYV1	YCK3	YLR093C	YER123W	2.764497
2160	ARC1	HAL5	YGL105W	YJL165C	2.76328
2161	CDC15	KIN4	YAR019C	YOR233W	2.76328
2162	TPK2	PHO85	YPL203W	YPL031C	2.76328
2163	CAF4	SLT2	YKR036C	YHR030C	2.75274
2164	CDC3	PHO85	YLR314C	YPL031C	2.75274
2165	CLN2	PTK2	YPL256C	YJR059W	2.75274
2166	ENT3	PHO85	YJR125C	YPL031C	2.75274
2167	IQG1	CDC28	YPL242C	YBR160W	2.75274
2168	KEL1	CLA4	YHR158C	YNL298W	2.75274
2169	SCS2	CDC28	YER120W	YBR160W	2.75274
2170	TEM1	CDC28	YML064C	YBR160W	2.75274
2171	WHI4	CTK1	YDL224C	YKL139W	2.75274
2172	YFR017C	MCK1	YFR017C	YNL307C	2.75274
2173	YRO2	HOG1	YBR054W	YLR113W	2.75274
2174	ZRG8	CDC28	YER033C	YBR160W	2.75274
2175	BEM1	BCK1	YBR200W	YJL095W	2.74881
2176	CDC55	HSL1	YGL190C	YKL101W	2.74881
2177	DOT1	BCK1	YDR440W	YJL095W	2.74881
2178	KSP1	BUD32	YHR082C	YGR262C	2.74811
2179	MOB1	CTK1	YIL106W	YKL139W	2.74811
2180	CDC12	ELM1	YHR107C	YKL048C	2.747748
2181	IQG1	DBF2	YPL242C	YGR092W	2.747748
2182	SHO1	SLN1	YER118C	YIL147C	2.747748
2183	TOR1	YPK1	YJR066W	YKL126W	2.747748
2184	YPK1	TOR1	YKL126W	YJR066W	2.747748
2185	AKL1	PRK1	YBR059C	YIL095W	2.747561
2186	ASC1	SLT2	YMR116C	YHR030C	2.747561
2187	CBP1	BCK1	YJL209W	YJL095W	2.747561
2188	FPK1	KIN82	YNR047W	YCR091W	2.747561
2189	FYV8	MKK1	YGR196C	YOR231W	2.747561
2190	KEM1	BCK1	YGL173C	YJL095W	2.747561
2191	KIN82	FPK1	YCR091W	YNR047W	2.747561
2192	KSS1	STE11	YGR040W	YLR362W	2.747561
2193	PRK1	AKL1	YIL095W	YBR059C	2.747561
2194	RGD1	MKK2	YBR260C	YPL140C	2.747561
2195	SLT2	SSK2	YHR030C	YNR031C	2.747561
2196	SSK2	SLT2	YNR031C	YHR030C	2.747561
2197	STE11	KSS1	YLR362W	YGR040W	2.747561
2198	BEM2	CDC28	YER155C	YBR160W	2.743059
2199	FKS1	SNF1	YLR342W	YDR477W	2.743059
2200	UBR1	CDC28	YGR184C	YBR160W	2.743059
2201	HPR1	MEC1	YDR138W	YBR136W	2.73729
2202	MEC3	TEL1	YLR288C	YBL088C	2.73729
2203	RAD53	TEL1	YPL153C	YBL088C	2.73729
2204	ARC40	ARK1	YBR234C	YNL020C	2.728647
2205	ARC40	PRK1	YBR234C	YIL095W	2.728647
2206	BOI2	STE20	YER114C	YHL007C	2.728647
2207	DSN1	BUB1	YIR010W	YGR188C	2.728647
2208	HOF1	HSL1	YMR032W	YKL101W	2.728647
2209	CNB1	HOG1	YKL190W	YLR113W	2.727851
2210	MIH1	SLT2	YMR036C	YHR030C	2.727851
2211	MSG5	BCK1	YNL053W	YJL095W	2.727851
2212	NBP2	MKK2	YDR162C	YPL140C	2.727851
2213	OPI1	SLT2	YHL020C	YHR030C	2.727851
2214	PTC1	PKC1	YDL006W	YBL105C	2.727851
2215	PTC2	HOG1	YER089C	YLR113W	2.727851
2216	SIT4	PKC1	YDL047W	YBL105C	2.727851
2217	SLN1	HOG1	YIL147C	YLR113W	2.727851
2218	SSK22	HOG1	YCR073C	YLR113W	2.727851
2219	STE11	FUS3	YLR362W	YBL016W	2.727851
2220	STE11	STE7	YLR362W	YDL159W	2.727851
2221	STE4	KSS1	YOR212W	YGR040W	2.727851
2222	STE7	PBS2	YDL159W	YJL128C	2.727851
2223	UBC7	PKC1	YMR022W	YBL105C	2.727851
2224	YAF9	HOG1	YNL107W	YLR113W	2.727851
2225	ERG3	BCK1	YLR056W	YJL095W	2.709051
2226	REG1	YCK2	YDR028C	YNL154C	2.709051
2227	RIM101	BCK1	YHL027W	YJL095W	2.709051
2228	RIM21	BCK1	YNL294C	YJL095W	2.709051
2229	RIM21	PKC1	YNL294C	YBL105C	2.709051
2230	SMP1	SLT2	YBR182C	YHR030C	2.709051
2231	VPS52	BCK1	YDR484W	YJL095W	2.709051
2232	POL32	DUN1	YJR043C	YDL101C	2.706954
2233	FAR1	SSK2	YJL157C	YNR031C	2.705705
2234	MBF1	PTK1	YOR298C-A	YKL198C	2.705705
2235	NOP13	YDL025C	YNL175C	YDL025C	2.705705
2236	YBL104C	MCK1	YBL104C	YNL307C	2.705705
2237	CDC42	GIN4	YLR229C	YDR507C	2.70438
2238	CLN1	PKC1	YMR199W	YBL105C	2.70438
2239	ESS1	CTK1	YJR017C	YKL139W	2.70438
2240	PPH21	CDC5	YDL134C	YMR001C	2.70438
2241	PPH22	CDC5	YDL188C	YMR001C	2.70438
2242	SNQ2	SLT2	YDR011W	YHR030C	2.70438
2243	TRK1	PTK2	YJL129C	YJR059W	2.70438
2244	TRK2	PTK2	YKR050W	YJR059W	2.70438
2245	SLA1	BCK1	YBL007C	YJL095W	2.700989
2246	BCK2	SLT2	YER167W	YHR030C	2.694699
